table;dur;birth;death;chngs;s@s;s@e;sAvg
ar_internal_metadata;2;0;-;0;3;3;3.0
cities;2;0;-;0;4;4;4.0
managers;2;0;-;0;5;5;5.0
offices;2;0;-;0;10;10;10.0
schema_migrations;2;0;-;0;1;1;1.0
