Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
_version_	3	2	-	4	2016-10-21 09:44:50	2016-11-06 07:00:43	1	1	15	2	2	2	1	0	0	0	0		20	0	20
bars	5	0	-	4	2016-08-19 14:56:46	2016-11-06 07:00:43	0	1	78	8	8	8	1	0	0	0	0		20	0	20
greeks	4	1	-	4	2016-10-21 09:44:10	2016-11-06 07:00:43	1	1	15	12	13	12.5	1.08	1	1	0.25	0.25	1	20	1	21
symbols	5	0	-	4	2016-08-19 14:56:46	2016-11-06 07:00:43	0	1	78	5	5	5	1	2	1	0.4	0.2	2	20	1	21
ticks	5	0	-	4	2016-08-19 14:56:46	2016-11-06 07:00:43	0	1	78	9	9	9	1	1	1	0.2	0.2	1	20	1	21
trades	5	0	-	4	2016-08-19 14:56:46	2016-11-06 07:00:43	0	1	78	15	15	15	1	0	0	0	0		20	0	20
