trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;bar_id;INT(11);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;delta;DECIMAL(3,2);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;dividend;DOUBLEUNSIGNED;false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;gamma;DECIMAL(3,2);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;id;INT(11);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;iv;DOUBLEUNSIGNED;false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;oi;DOUBLEUNSIGNED;false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;theta;DECIMAL(3,2);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;tick_id;INT(11);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;underlying;DOUBLEUNSIGNED;false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;vega;DECIMAL(3,2);false;0;-
1;1471618606.sql;1477043050.sql;greeks;Insertion:NewTable;volume;INT(11);false;0;-
1;1471618606.sql;1477043050.sql;symbols;Update:TypeChange;symbol;VARCHAR(24);false;0;-
1;1471618606.sql;1477043050.sql;symbols;Update:TypeChange;symbol_group;VARCHAR(18);false;0;-
2;1477043050.sql;1477043090.sql;_version_;Insertion:NewTable;id;INT(11);false;0;-
2;1477043050.sql;1477043090.sql;_version_;Insertion:NewTable;version;VARCHAR(8);false;0;-
3;1477043090.sql;1477071241.sql;greeks;Insertion:UpdateTable;price;DOUBLEUNSIGNED;false;0;-
4;1477071241.sql;1478415643.sql;ticks;Update:TypeChange;datetime;DATETIME(3);false;0;-
