table;dur;birth;death;chngs;s@s;s@e;sAvg
cr_comment;1;1;-;0;5;5;5.0
cr_comments;1;1;-;0;5;5;5.0
cr_fork;1;1;-;0;3;3;3.0
cr_image;2;0;-;1;6;7;6.5
cr_star;1;1;-;0;3;3;3.0
