table;dur;birth;death;chngs;s@s;s@e;sAvg
blogs;1;0;0;0;7;7;7.0
pages;1;1;-;0;9;9;9.0
pages_tags;1;1;-;0;3;3;3.0
tags;2;0;-;3;4;4;4.0
users;2;0;-;2;5;7;6.0
