table;dur;birth;death;chngs;s@s;s@e;sAvg
user;4;0;-;0;6;6;6.0
user_details;4;0;-;0;5;5;5.0
user_message;3;1;-;0;6;6;6.0
user_role;4;0;-;0;2;2;2.0
user_roles;4;0;-;0;2;2;2.0
user_token;4;0;-;0;7;7;7.0
