Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
favorite	6	4	-	9	2015-03-14 15:23:33	2019-02-28 12:59:27	1	5	1446	7	8	7.83	1.14	8	4	1.33	0.67	2	20	2	22
follow	9	1	-	9	2015-02-15 18:23:08	2019-02-28 12:59:27	1	5	1473	6	7	6.78	1.17	1	1	0.11	0.11	1	20	1	21
reply	8	2	-	9	2015-02-15 21:03:40	2019-02-28 12:59:27	1	5	1473	7	7	7	1	3	1	0.38	0.12	3	20	1	21
tweet	10	0	-	9	2015-02-15 15:48:24	2019-02-28 12:59:27	0	5	1473	3	3	3	1	0	0	0	0		20	0	20
