trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1422175481;1421329563.sql;1422175481.sql;4;4;12;17;2;2;1;0;2;0;10;6
