Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
execution_errors	3	1	-	3	2015-04-20 21:09:38	2015-05-05 23:57:47	1	1	15	2	2	2	1	0	0	0	0		20	0	20
executions	4	0	-	3	2015-04-20 09:52:51	2015-05-05 23:57:47	0	1	15	9	9	9	1	2	1	0.5	0.25	2	20	1	21
task_tags	4	0	-	3	2015-04-20 09:52:51	2015-05-05 23:57:47	0	1	15	2	2	2	1	0	0	0	0		20	0	20
tasks	4	0	-	3	2015-04-20 09:52:51	2015-05-05 23:57:47	0	1	15	4	4	4	1	0	0	0	0		20	0	20
