trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
0	1429523571		1429523571.sql	2015-04-20 09:52:51	0	0	0		3		15	3	0	15	0	0	0	0	0			15	0	0	15	0	15	
1	1429564178	1429523571.sql	1429564178.sql	2015-04-20 21:09:38	0	1	1	3	4	15	17	1	0	2	0	1	1	0	0	1	2	3	1	0	3	1	4	
2	1429697642	1429564178.sql	1429697642.sql	2015-04-22 10:14:02	2	1	1	4	4	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	1430870267	1429697642.sql	1430870267.sql	2015-05-05 23:57:47	15	1	1	4	4	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
