trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1451031104		1451031104.sql	2015-12-25 08:11:44	0	0	0	0	6	0	41	6	0	41	0	0	0	0	0	0	0	41	0	0	41	0	41	1	0	1
1	1451289195	1451031104.sql	1451289195.sql	2015-12-28 07:53:15	2	1	1	6	6	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
