trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1368354449		1368354449.sql	2013-05-12 10:27:29	0	0	0	0	4	0	19	4	0	19	0	0	0	0	0	0	0	19	0	0	19	0	19	1	0	1
1	1372886099	1368354449.sql	1372886099.sql	2013-07-03 21:14:59	52	1	2	4	4	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
