trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1389833233		1389833233.sql	2014-01-16 00:47:13	0	0	0	0	3	0	10	3	0	10	0	0	0	0	0	0	0	10	0	0	10	0	10	0	1	1
1	1389890653	1389833233.sql	1389890653.sql	2014-01-16 16:44:13	0	1	1	3	3	10	11	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
2	1390824627	1389890653.sql	1390824627.sql	2014-01-27 12:10:27	11	1	1	3	3	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1482682426	1390824627.sql	1482682426.sql	2016-12-25 16:13:46	1074	3	36	3	3	11	11	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	0	1	1
