trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
299	1416450388	1416434926.sql	1416450388.sql	2014-11-20 02:26:28	2107	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300	1416769792	1416450388.sql	1416769792.sql	2014-11-23 19:09:52	2111	6	70	124	124	811	811	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
301	1416819071	1416769792.sql	1416819071.sql	2014-11-24 08:51:11	2111	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302	1416821623	1416819071.sql	1416821623.sql	2014-11-24 09:33:43	2111	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303	1416824246	1416821623.sql	1416824246.sql	2014-11-24 10:17:26	2111	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304	1416895950	1416824246.sql	1416895950.sql	2014-11-25 06:12:30	2112	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305	1417118794	1416895950.sql	1417118794.sql	2014-11-27 20:06:34	2115	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306	1417630732	1417118794.sql	1417630732.sql	2014-12-03 18:18:52	2121	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307	1417756156	1417630732.sql	1417756156.sql	2014-12-05 05:09:16	2122	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308	1417756676	1417756156.sql	1417756676.sql	2014-12-05 05:17:56	2122	6	70	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309	1422783860	1417756676.sql	1422783860.sql	2015-02-01 09:44:20	2180	6	72	124	124	811	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310	1427887069	1422783860.sql	1427887069.sql	2015-04-01 11:17:49	2239	7	74	124	124	811	811	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
311	1429466267	1427887069.sql	1429466267.sql	2015-04-19 17:57:47	2258	7	75	124	123	811	758	0	1	0	53	0	0	0	0	-1	-53	0	53	0	0	53	53	
312	1429957006	1429466267.sql	1429957006.sql	2015-04-25 10:16:46	2263	7	75	123	123	758	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313	1430199263	1429957006.sql	1430199263.sql	2015-04-28 05:34:23	2266	7	75	123	123	758	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
314	1432308369	1430199263.sql	1432308369.sql	2015-05-22 15:26:09	2290	7	76	123	123	758	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
315	1432738625	1432308369.sql	1432738625.sql	2015-05-27 14:57:05	2295	7	76	123	123	758	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316	1432988149	1432738625.sql	1432988149.sql	2015-05-30 12:15:49	2298	7	76	123	123	758	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317	1433921246	1432988149.sql	1433921246.sql	2015-06-10 07:27:26	2309	7	76	123	123	758	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318	1435325755	1433921246.sql	1435325755.sql	2015-06-26 13:35:55	2325	7	77	123	123	758	759	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	
319	1436077307	1435325755.sql	1436077307.sql	2015-07-05 06:21:47	2334	7	77	123	123	759	758	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
320	1436355915	1436077307.sql	1436355915.sql	2015-07-08 11:45:15	2337	7	77	123	124	758	759	1	0	3	0	0	2	0	0	1	1	3	2	0	3	2	5	
321	1436461332	1436355915.sql	1436461332.sql	2015-07-09 17:02:12	2338	7	77	124	125	759	767	1	0	8	0	0	0	0	0	1	8	8	0	0	8	0	8	
322	1437112721	1436461332.sql	1437112721.sql	2015-07-17 05:58:41	2346	7	78	125	125	767	767	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
323	1437427926	1437112721.sql	1437427926.sql	2015-07-20 21:32:06	2350	7	78	125	125	767	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324	1437820588	1437427926.sql	1437820588.sql	2015-07-25 10:36:28	2354	7	78	125	125	767	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325	1437996162	1437820588.sql	1437996162.sql	2015-07-27 11:22:42	2356	7	78	125	125	767	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326	1438187254	1437996162.sql	1438187254.sql	2015-07-29 16:27:34	2358	7	78	125	125	767	767	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
327	1438647449	1438187254.sql	1438647449.sql	2015-08-04 00:17:29	2364	7	78	125	124	767	765	0	1	0	2	0	0	0	0	-1	-2	0	2	0	0	2	2	
328	1439546472	1438647449.sql	1439546472.sql	2015-08-14 10:01:12	2374	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329	1439761340	1439546472.sql	1439761340.sql	2015-08-16 21:42:20	2377	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330	1439812208	1439761340.sql	1439812208.sql	2015-08-17 11:50:08	2377	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331	1439817207	1439812208.sql	1439817207.sql	2015-08-17 13:13:27	2377	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332	1439819649	1439817207.sql	1439819649.sql	2015-08-17 13:54:09	2377	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333	1439821707	1439819649.sql	1439821707.sql	2015-08-17 14:28:27	2377	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334	1439896854	1439821707.sql	1439896854.sql	2015-08-18 11:20:54	2378	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335	1440928076	1439896854.sql	1440928076.sql	2015-08-30 09:47:56	2390	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336	1441297562	1440928076.sql	1441297562.sql	2015-09-03 16:26:02	2394	7	79	124	124	765	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337	1442307004	1441297562.sql	1442307004.sql	2015-09-15 08:50:04	2406	7	80	124	125	765	774	1	0	9	0	0	0	0	0	1	9	9	0	0	9	0	9	
338	1442313928	1442307004.sql	1442313928.sql	2015-09-15 10:45:28	2406	7	80	125	125	774	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339	1442340485	1442313928.sql	1442340485.sql	2015-09-15 18:08:05	2407	7	80	125	125	774	773	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
340	1442405080	1442340485.sql	1442405080.sql	2015-09-16 12:04:40	2407	7	80	125	125	773	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341	1442648027	1442405080.sql	1442648027.sql	2015-09-19 07:33:47	2410	7	80	125	126	773	776	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3	
342	1443116357	1442648027.sql	1443116357.sql	2015-09-24 17:39:17	2416	7	80	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343	1444134102	1443116357.sql	1444134102.sql	2015-10-06 12:21:42	2427	7	80	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344	1444226874	1444134102.sql	1444226874.sql	2015-10-07 14:07:54	2428	7	80	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345	1444235822	1444226874.sql	1444235822.sql	2015-10-07 16:37:02	2428	7	80	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
346	1444668844	1444235822.sql	1444668844.sql	2015-10-12 16:54:04	2433	7	81	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
347	1444670767	1444668844.sql	1444670767.sql	2015-10-12 17:26:07	2434	7	81	126	126	776	776	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	
348	1444801713	1444670767.sql	1444801713.sql	2015-10-14 05:48:33	2435	7	81	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
349	1444801786	1444801713.sql	1444801786.sql	2015-10-14 05:49:46	2435	7	81	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350	1446405882	1444801786.sql	1446405882.sql	2015-11-01 19:24:42	2454	7	81	126	126	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351	1448001656	1446405882.sql	1448001656.sql	2015-11-20 06:40:56	2472	7	82	126	126	776	777	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
352	1449752995	1448001656.sql	1449752995.sql	2015-12-10 13:09:55	2492	7	82	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353	1449761975	1449752995.sql	1449761975.sql	2015-12-10 15:39:35	2492	7	82	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354	1450877126	1449761975.sql	1450877126.sql	2015-12-23 13:25:26	2505	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
355	1450931907	1450877126.sql	1450931907.sql	2015-12-24 04:38:27	2506	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
356	1451018790	1450931907.sql	1451018790.sql	2015-12-25 04:46:30	2507	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357	1451277757	1451018790.sql	1451277757.sql	2015-12-28 04:42:37	2510	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358	1451541199	1451277757.sql	1451541199.sql	2015-12-31 05:53:19	2513	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359	1451892196	1451541199.sql	1451892196.sql	2016-01-04 07:23:16	2517	7	83	126	126	777	777	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
360	1452153046	1451892196.sql	1452153046.sql	2016-01-07 07:50:46	2520	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361	1452154367	1452153046.sql	1452154367.sql	2016-01-07 08:12:47	2520	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362	1452164687	1452154367.sql	1452164687.sql	2016-01-07 11:04:47	2520	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363	1452243929	1452164687.sql	1452243929.sql	2016-01-08 09:05:29	2521	7	83	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364	1452591705	1452243929.sql	1452591705.sql	2016-01-12 09:41:45	2525	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365	1452697909	1452591705.sql	1452697909.sql	2016-01-13 15:11:49	2526	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366	1452703730	1452697909.sql	1452703730.sql	2016-01-13 16:48:50	2526	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367	1452714658	1452703730.sql	1452714658.sql	2016-01-13 19:50:58	2527	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368	1452714773	1452714658.sql	1452714773.sql	2016-01-13 19:52:53	2527	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369	1452760697	1452714773.sql	1452760697.sql	2016-01-14 08:38:17	2527	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370	1452760712	1452760697.sql	1452760712.sql	2016-01-14 08:38:32	2527	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371	1452926633	1452760712.sql	1452926633.sql	2016-01-16 06:43:53	2529	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372	1453106845	1452926633.sql	1453106845.sql	2016-01-18 08:47:25	2531	7	84	126	126	777	777	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
373	1453304865	1453106845.sql	1453304865.sql	2016-01-20 15:47:45	2533	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374	1453384386	1453304865.sql	1453384386.sql	2016-01-21 13:53:06	2534	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375	1453672797	1453384386.sql	1453672797.sql	2016-01-24 21:59:57	2538	7	84	126	126	777	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376	1455798046	1453672797.sql	1455798046.sql	2016-02-18 12:20:46	2562	8	85	126	126	777	778	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
377	1457695428	1455798046.sql	1457695428.sql	2016-03-11 11:23:48	2584	8	85	126	126	778	780	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
378	1457855729	1457695428.sql	1457855729.sql	2016-03-13 07:55:29	2586	8	86	126	125	780	776	0	1	0	4	0	0	0	0	-1	-4	0	4	0	0	4	4	
379	1458209766	1457855729.sql	1458209766.sql	2016-03-17 10:16:06	2590	8	86	125	125	776	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380	1459007941	1458209766.sql	1459007941.sql	2016-03-26 15:59:01	2599	8	86	125	126	776	781	1	0	5	0	0	0	0	0	1	5	5	0	0	5	0	5	
381	1459012743	1459007941.sql	1459012743.sql	2016-03-26 17:19:03	2599	8	86	126	126	781	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382	1459100187	1459012743.sql	1459100187.sql	2016-03-27 17:36:27	2601	8	86	126	126	781	782	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
383	1459187226	1459100187.sql	1459187226.sql	2016-03-28 17:47:06	2602	8	86	126	126	782	782	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
384	1460645191	1459187226.sql	1460645191.sql	2016-04-14 14:46:31	2618	8	87	126	126	782	782	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
385	1460918013	1460645191.sql	1460918013.sql	2016-04-17 18:33:33	2622	8	87	126	126	782	782	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
386	1462427291	1460918013.sql	1462427291.sql	2016-05-05 05:48:11	2639	8	87	126	126	782	784	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
387	1463026374	1462427291.sql	1463026374.sql	2016-05-12 04:12:54	2646	8	88	126	126	784	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388	1463295909	1463026374.sql	1463295909.sql	2016-05-15 07:05:09	2649	8	88	126	129	784	797	3	0	13	0	0	0	0	0	3	13	13	0	0	13	0	13	
389	1464885264	1463295909.sql	1464885264.sql	2016-06-02 16:34:24	2667	8	88	129	130	797	802	1	0	5	0	0	0	3	0	1	5	5	0	3	5	3	8	
390	1465234973	1464885264.sql	1465234973.sql	2016-06-06 17:42:53	2672	8	88	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391	1465356729	1465234973.sql	1465356729.sql	2016-06-08 03:32:09	2673	8	88	130	129	802	797	0	1	0	5	0	0	4	0	-1	-5	0	5	4	0	9	9	
392	1465390980	1465356729.sql	1465390980.sql	2016-06-08 13:03:00	2673	8	88	129	130	797	802	1	0	5	0	0	0	4	0	1	5	5	0	4	5	4	9	
393	1465449156	1465390980.sql	1465449156.sql	2016-06-09 05:12:36	2674	8	88	130	130	802	802	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
394	1465475363	1465449156.sql	1465475363.sql	2016-06-09 12:29:23	2674	8	88	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
395	1465960402	1465475363.sql	1465960402.sql	2016-06-15 03:13:22	2680	8	89	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396	1465963816	1465960402.sql	1465963816.sql	2016-06-15 04:10:16	2680	8	89	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397	1465963997	1465963816.sql	1465963997.sql	2016-06-15 04:13:17	2680	8	89	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398	1465964163	1465963997.sql	1465964163.sql	2016-06-15 04:16:03	2680	8	89	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399	1465968943	1465964163.sql	1465968943.sql	2016-06-15 05:35:43	2680	8	89	130	130	802	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400	1466496949	1465968943.sql	1466496949.sql	2016-06-21 08:15:49	2686	8	89	130	130	802	803	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
401	1466503079	1466496949.sql	1466503079.sql	2016-06-21 09:57:59	2686	8	89	130	130	803	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402	1466681771	1466503079.sql	1466681771.sql	2016-06-23 11:36:11	2688	8	89	130	130	803	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403	1466684582	1466681771.sql	1466684582.sql	2016-06-23 12:23:02	2688	8	89	130	130	803	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404	1466705183	1466684582.sql	1466705183.sql	2016-06-23 18:06:23	2689	8	89	130	131	803	814	1	0	11	0	0	0	0	0	1	11	11	0	0	11	0	11	
405	1466867937	1466705183.sql	1466867937.sql	2016-06-25 15:18:57	2690	8	89	131	131	814	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406	1466944942	1466867937.sql	1466944942.sql	2016-06-26 12:42:22	2691	8	89	131	131	814	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407	1467014813	1466944942.sql	1467014813.sql	2016-06-27 08:06:53	2692	8	89	131	131	814	815	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
408	1467449990	1467014813.sql	1467449990.sql	2016-07-02 08:59:50	2697	8	89	131	128	815	802	0	3	0	13	0	0	0	0	-3	-13	0	13	0	0	13	13	
409	1467563934	1467449990.sql	1467563934.sql	2016-07-03 16:38:54	2698	8	89	128	131	802	815	3	0	13	0	0	0	0	0	3	13	13	0	0	13	0	13	
410	1467610068	1467563934.sql	1467610068.sql	2016-07-04 05:27:48	2699	8	89	131	128	815	802	0	3	0	13	0	0	0	0	-3	-13	0	13	0	0	13	13	
411	1467705148	1467610068.sql	1467705148.sql	2016-07-05 07:52:28	2700	8	89	128	131	802	815	3	0	13	0	0	0	0	0	3	13	13	0	0	13	0	13	
412	1467707864	1467705148.sql	1467707864.sql	2016-07-05 08:37:44	2700	8	89	131	131	815	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413	1467718385	1467707864.sql	1467718385.sql	2016-07-05 11:33:05	2700	8	89	131	131	815	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414	1467879621	1467718385.sql	1467879621.sql	2016-07-07 08:20:21	2702	8	89	131	131	815	816	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
415	1468324632	1467879621.sql	1468324632.sql	2016-07-12 11:57:12	2707	8	90	131	131	816	816	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	
416	1468419872	1468324632.sql	1468419872.sql	2016-07-13 14:24:32	2708	8	90	131	131	816	817	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
417	1468435500	1468419872.sql	1468435500.sql	2016-07-13 18:45:00	2709	8	90	131	131	817	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
418	1468556560	1468435500.sql	1468556560.sql	2016-07-15 04:22:40	2710	8	90	131	131	817	817	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
419	1468903507	1468556560.sql	1468903507.sql	2016-07-19 04:45:07	2714	8	90	131	131	817	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420	1469557336	1468903507.sql	1469557336.sql	2016-07-26 18:22:16	2722	8	90	131	132	817	822	1	0	5	0	0	0	0	0	1	5	5	0	0	5	0	5	
421	1469631446	1469557336.sql	1469631446.sql	2016-07-27 14:57:26	2722	8	90	132	132	822	821	0	0	0	0	0	1	1	0	0	-1	0	1	1	0	2	2	
422	1469637561	1469631446.sql	1469637561.sql	2016-07-27 16:39:21	2722	8	90	132	132	821	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
423	1472198462	1469637561.sql	1472198462.sql	2016-08-26 08:01:02	2752	8	91	132	134	821	829	2	0	8	0	0	0	0	0	2	8	8	0	0	8	0	8	
424	1475192397	1472198462.sql	1475192397.sql	2016-09-29 23:39:57	2787	8	92	134	131	829	815	0	3	0	12	0	2	2	0	-3	-14	0	14	2	0	16	16	
425	1478094782	1475192397.sql	1478094782.sql	2016-11-02 13:53:02	2820	8	93	131	134	815	829	3	0	12	0	2	0	1	0	3	14	14	0	1	14	1	15	
426	1483981222	1478094782.sql	1483981222.sql	2017-01-09 17:00:22	2888	8	95	134	135	829	832	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3	
427	1484062277	1483981222.sql	1484062277.sql	2017-01-10 15:31:17	2889	8	95	135	135	832	834	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
428	1484064455	1484062277.sql	1484064455.sql	2017-01-10 16:07:35	2889	8	95	135	135	834	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
429	1484122748	1484064455.sql	1484122748.sql	2017-01-11 08:19:08	2890	8	95	135	135	834	833	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
430	1485442237	1484122748.sql	1485442237.sql	2017-01-26 14:50:37	2905	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
431	1485495344	1485442237.sql	1485495344.sql	2017-01-27 05:35:44	2906	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
432	1485501106	1485495344.sql	1485501106.sql	2017-01-27 07:11:46	2906	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
433	1485502949	1485501106.sql	1485502949.sql	2017-01-27 07:42:29	2906	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
434	1485793020	1485502949.sql	1485793020.sql	2017-01-30 16:17:00	2909	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
435	1486143933	1485793020.sql	1486143933.sql	2017-02-03 17:45:33	2914	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436	1486144466	1486143933.sql	1486144466.sql	2017-02-03 17:54:26	2914	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437	1486194581	1486144466.sql	1486194581.sql	2017-02-04 07:49:41	2914	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
438	1486366842	1486194581.sql	1486366842.sql	2017-02-06 07:40:42	2916	8	96	135	135	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439	1488118880	1486366842.sql	1488118880.sql	2017-02-26 14:21:20	2936	9	97	135	132	833	800	1	4	16	49	0	0	0	0	-3	-33	16	49	0	16	49	65	
440	1488215314	1488118880.sql	1488215314.sql	2017-02-27 17:08:34	2937	9	97	132	132	800	801	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	
441	1488386043	1488215314.sql	1488386043.sql	2017-03-01 16:34:03	2939	9	97	132	132	801	801	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
442	1488809876	1488386043.sql	1488809876.sql	2017-03-06 14:17:56	2944	9	97	132	132	801	801	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	
443	1488891874	1488809876.sql	1488891874.sql	2017-03-07 13:04:34	2945	9	97	132	132	801	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444	1489593668	1488891874.sql	1489593668.sql	2017-03-15 16:01:08	2953	9	98	132	132	801	798	0	0	0	0	1	4	0	0	0	-3	1	4	0	1	4	5	
445	1489722711	1489593668.sql	1489722711.sql	2017-03-17 03:51:51	2955	9	98	132	132	798	802	0	0	0	0	4	0	0	0	0	4	4	0	0	4	0	4	
446	1490073137	1489722711.sql	1490073137.sql	2017-03-21 05:12:17	2959	9	98	132	132	802	800	0	0	0	0	0	2	0	0	0	-2	0	2	0	0	2	2	
447	1491238153	1490073137.sql	1491238153.sql	2017-04-03 16:49:13	2972	9	98	132	133	800	803	1	0	3	0	1	1	0	0	1	3	4	1	0	4	1	5	
448	1491560374	1491238153.sql	1491560374.sql	2017-04-07 10:19:34	2976	9	98	133	133	803	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
449	1491709687	1491560374.sql	1491709687.sql	2017-04-09 03:48:07	2978	9	98	133	132	803	798	0	1	0	4	0	1	0	0	-1	-5	0	5	0	0	5	5	
450	1491710526	1491709687.sql	1491710526.sql	2017-04-09 04:02:06	2978	9	98	132	132	798	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
451	1491719141	1491710526.sql	1491719141.sql	2017-04-09 06:25:41	2978	9	98	132	129	798	785	0	3	0	13	0	0	0	0	-3	-13	0	13	0	0	13	13	
452	1491757408	1491719141.sql	1491757408.sql	2017-04-09 17:03:28	2978	9	98	129	129	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
453	1491817384	1491757408.sql	1491817384.sql	2017-04-10 09:43:04	2979	9	98	129	129	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
454	1491896180	1491817384.sql	1491896180.sql	2017-04-11 07:36:20	2980	9	98	129	129	785	786	1	1	4	3	2	2	0	0	0	1	6	5	0	6	5	11	
455	1491950526	1491896180.sql	1491950526.sql	2017-04-11 22:42:06	2981	9	99	129	129	786	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
456	1491988557	1491950526.sql	1491988557.sql	2017-04-12 09:15:57	2981	9	99	129	129	786	787	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
457	1492504496	1491988557.sql	1492504496.sql	2017-04-18 08:34:56	2987	9	99	129	128	787	779	0	1	0	8	0	0	0	0	-1	-8	0	8	0	0	8	8	
458	1492629878	1492504496.sql	1492629878.sql	2017-04-19 19:24:38	2989	9	99	128	129	779	782	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3	
459	1492781253	1492629878.sql	1492781253.sql	2017-04-21 13:27:33	2990	9	99	129	129	782	782	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
460	1493046000	1492781253.sql	1493046000.sql	2017-04-24 15:00:00	2993	9	99	129	130	782	785	1	0	4	0	0	1	0	0	1	3	4	1	0	4	1	5	
461	1493114093	1493046000.sql	1493114093.sql	2017-04-25 09:54:53	2994	9	99	130	130	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
