trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1381507126.sql;1381938806.sql;-;-;-;-;-;-;-
2;1381938806.sql;1382108172.sql;-;-;-;-;-;-;-
3;1382108172.sql;1387934557.sql;ea_user_settings;Insertion:UpdateTable;google_calendar;VARCHAR(128);false;0;-
4;1387934557.sql;1437421284.sql;-;-;-;-;-;-;-
5;1437421284.sql;1451742424.sql;-;-;-;-;-;-;-
6;1451742424.sql;1451946532.sql;-;-;-;-;-;-;-
7;1451946532.sql;1469350137.sql;ea_services;Insertion:UpdateTable;attendants_number;INT(11);false;0;-
7;1451946532.sql;1469350137.sql;ea_services;Insertion:UpdateTable;availabilities_type;VARCHAR(32);false;0;-
7;1451946532.sql;1469350137.sql;ea_user_settings;Insertion:UpdateTable;calendar_view;VARCHAR(32);false;0;-
8;1469350137.sql;1497803412.sql;-;-;-;-;-;-;-
9;1497803412.sql;1497806794.sql;-;-;-;-;-;-;-
10;1497806794.sql;1497807405.sql;-;-;-;-;-;-;-
11;1497807405.sql;1497858366.sql;ea_roles;Deletion:UpdateTable;COMMENT;'0';false;0;-
12;1497858366.sql;1506937767.sql;-;-;-;-;-;-;-
13;1506937767.sql;1510783366.sql;ea_migrations;Insertion:NewTable;version;INT(11);false;0;-
14;1510783366.sql;1524656413.sql;-;-;-;-;-;-;-
15;1524656413.sql;1528033349.sql;ea_appointments;Update:TypeChange;id;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_appointments;Update:TypeChange;id_services;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_appointments;Update:TypeChange;id_users_customer;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_appointments;Update:TypeChange;id_users_provider;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_roles;Update:TypeChange;appointments;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_roles;Update:TypeChange;customers;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_roles;Update:TypeChange;id;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_roles;Update:TypeChange;services;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_roles;Update:TypeChange;system_settings;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_roles;Update:TypeChange;users;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_secretaries_providers;Update:TypeChange;id_users_provider;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_secretaries_providers;Update:TypeChange;id_users_secretary;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_service_categories;Update:TypeChange;id;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_services;Update:TypeChange;id;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_services;Update:TypeChange;id_service_categories;INT(11);true;0;-
15;1524656413.sql;1528033349.sql;ea_services_providers;Update:TypeChange;id_services;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_services_providers;Update:TypeChange;id_users;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_settings;Update:TypeChange;id;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_user_settings;Update:TypeChange;id_users;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_users;Update:TypeChange;id;INT(11);false;0;-
15;1524656413.sql;1528033349.sql;ea_users;Update:TypeChange;id_roles;INT(11);false;0;-
16;1528033349.sql;1528035825.sql;ea_services;Update:KeyChange;id_service_categories;INT(11);false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;created;DATETIME;false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;email;VARCHAR(512);false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;first_name;VARCHAR(256);false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;id;INT(11);false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;ip;VARCHAR(256);false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;last_name;VARCHAR(256);false;0;-
17;1528035825.sql;1529839024.sql;ea_consents;Insertion:NewTable;modified;DATETIME;false;0;-
18;1529839024.sql;1529853133.sql;ea_consents;Insertion:UpdateTable;type;VARCHAR(256);false;0;-
