Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
audit	4	0	-	3	2018-04-11 14:18:03	2018-04-20 11:58:17	0	1	8	7	7	7	1	0	0	0	0		20	0	20
data_source	4	0	-	3	2018-04-11 14:18:03	2018-04-20 11:58:17	0	1	8	5	5	5	1	0	0	0	0		20	0	20
execution	4	0	-	3	2018-04-11 14:18:03	2018-04-20 11:58:17	0	1	8	4	5	4.5	1.25	1	1	0.25	0.25	1	20	1	21
host	4	0	-	3	2018-04-11 14:18:03	2018-04-20 11:58:17	0	1	8	3	3	3	1	0	0	0	0		20	0	20
message	4	0	-	3	2018-04-11 14:18:03	2018-04-20 11:58:17	0	1	8	7	7	7	1	0	0	0	0		20	0	20
message_data	4	0	-	3	2018-04-11 14:18:03	2018-04-20 11:58:17	0	1	8	2	2	2	1	0	0	0	0		20	0	20
