table;dur;birth;death;chngs;s@s;s@e;sAvg
articles;5;0;-;1;7;8;7.6
articles_tags;3;2;-;1;2;3;2.6666667
comments;3;2;-;0;6;6;6.0
tags;3;2;-;0;4;4;4.0
users;5;0;-;0;6;6;6.0
