Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
instances	1	0	0	0	2015-08-13 04:20:58	2015-08-13 04:20:58	0	0	0	3	3	3	1	0	0	0	0		10	0	10
jupiter_brain.instances	3	1	-	3	2015-08-17 21:01:31	2015-08-18 15:39:55	1	1	0	3	3	2.67	1	3	2	1	0.67	1.5	20	1	21
