trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
0	1373999619		1373999619.sql	2013-07-16 18:33:39	0	0	0		109		700	109	0	700	0	0	0	0	0			700	0	0	700	0	700	
1	1377611113	1373999619.sql	1377611113.sql	2013-08-27 13:45:13	41	1	2	109	109	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	1377631719	1377611113.sql	1377631719.sql	2013-08-27 19:28:39	42	1	2	109	109	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	1381177357	1377631719.sql	1381177357.sql	2013-10-07 20:22:37	83	1	3	109	109	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	1389933238	1381177357.sql	1389933238.sql	2014-01-17 04:33:58	184	1	7	109	109	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	1390264382	1389933238.sql	1390264382.sql	2014-01-21 00:33:02	188	1	7	109	109	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	1391030225	1390264382.sql	1391030225.sql	2014-01-29 21:17:05	197	1	7	109	109	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
