Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
foo	4	0	-	3	2015-12-10 15:16:10	2016-04-07 16:11:23	0	1	119	4	6	4.5	1.5	3	2	0.75	0.5	1.5	20	1	21
moon_bar	4	0	-	3	2015-12-10 15:16:10	2016-04-07 16:11:23	0	1	119	10	10	10	1	1	1	0.25	0.25	1	20	1	21
product	4	0	-	3	2015-12-10 15:16:10	2016-04-07 16:11:23	0	1	119	3	3	3	1	1	1	0.25	0.25	1	20	1	21
