trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
0	1449760570		1449760570.sql	2015-12-10 15:16:10	0	0	0		3		17	3	0	17	0	0	0	0	0			17	0	0	17	0	17	
1	1450340942	1449760570.sql	1450340942.sql	2015-12-17 08:29:02	6	1	1	3	3	17	17	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	3	
2	1457787487	1450340942.sql	1457787487.sql	2016-03-12 12:58:07	92	1	4	3	3	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	1460045483	1457787487.sql	1460045483.sql	2016-04-07 16:11:23	119	1	4	3	3	17	19	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	
