Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
Recipes	3	0	-	2	2018-03-13 14:57:34	2018-04-16 14:27:11	0	1	33	9	9	9	1	0	0	0	0		20	0	20
Users	3	0	-	2	2018-03-13 14:57:34	2018-04-16 14:27:11	0	1	33	6	6	6	1	0	0	0	0		20	0	20
