trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1415480390.sql;1415560021.sql;Language;Insertion:NewTable;compiler;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Language;Insertion:NewTable;flag;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Language;Insertion:NewTable;interpreter;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Language;Insertion:NewTable;language_id;INTEGER;true;0;-
1;1415480390.sql;1415560021.sql;Language;Insertion:NewTable;name;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Problems;Update:TypeChange;answer;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Problems;Update:TypeChange;problem_id;INTEGER;true;0;-
1;1415480390.sql;1415560021.sql;Problems;Update:TypeChange;question;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Submissions;Insertion:NewTable;submission_id;INTEGER;true;0;-
1;1415480390.sql;1415560021.sql;Submissions;Insertion:NewTable;team_id;INTEGER;false;0;-
1;1415480390.sql;1415560021.sql;Submissions;Insertion:NewTable;timestamp;DATETIME;false;0;-
1;1415480390.sql;1415560021.sql;Team;Update:TypeChange;name;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;Team;Update:TypeChange;team_id;INTEGER;true;0;-
1;1415480390.sql;1415560021.sql;User;Update:TypeChange;name_first;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;User;Update:TypeChange;name_last;CHAR(64);false;0;-
1;1415480390.sql;1415560021.sql;User;Update:TypeChange;team_id;INTEGER;false;0;-
1;1415480390.sql;1415560021.sql;User;Update:TypeChange;user_id;INTEGER;true;0;-
2;1415560021.sql;1415564393.sql;Submissions;Insertion:UpdateTable;judge_id;INTEGER;false;0;-
2;1415560021.sql;1415564393.sql;Submissions;Insertion:UpdateTable;judged;INTEGER;false;0;-
2;1415560021.sql;1415564393.sql;Submissions;Insertion:UpdateTable;problem_id;INTEGER;false;0;-
3;1415564393.sql;1416163833.sql;Language;Deletion:UpdateTable;flag;CHAR(64);false;0;-
3;1415564393.sql;1416163833.sql;Language;Insertion:UpdateTable;flags;CHAR(64);false;0;-
4;1416163833.sql;1417995731.sql;Language;Insertion:UpdateTable;c_flags;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Language;Insertion:UpdateTable;c_type;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Language;Insertion:UpdateTable;i_flags;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Language;Update:TypeChange;compiler;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Language;Update:TypeChange;interpreter;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Language;Update:TypeChange;name;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Language;Deletion:UpdateTable;flags;CHAR(64);false;0;-
4;1416163833.sql;1417995731.sql;Problem;Insertion:NewTable;answer;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Problem;Insertion:NewTable;name;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Problem;Insertion:NewTable;problem_id;INTEGER;true;0;-
4;1416163833.sql;1417995731.sql;Problem;Insertion:NewTable;question;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;Problems;Deletion:DeleteTable;answer;CHAR(64);false;0;-
4;1416163833.sql;1417995731.sql;Problems;Deletion:DeleteTable;problem_id;INTEGER;true;0;-
4;1416163833.sql;1417995731.sql;Problems;Deletion:DeleteTable;question;CHAR(64);false;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;correct;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;judge_id;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;judged;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;problem_id;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;submission_id;INTEGER;true;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;team_id;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submission;Insertion:NewTable;timestamp;DATETIME;false;0;-
4;1416163833.sql;1417995731.sql;Submissions;Deletion:DeleteTable;judge_id;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submissions;Deletion:DeleteTable;judged;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submissions;Deletion:DeleteTable;problem_id;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submissions;Deletion:DeleteTable;submission_id;INTEGER;true;0;-
4;1416163833.sql;1417995731.sql;Submissions;Deletion:DeleteTable;team_id;INTEGER;false;0;-
4;1416163833.sql;1417995731.sql;Submissions;Deletion:DeleteTable;timestamp;DATETIME;false;0;-
4;1416163833.sql;1417995731.sql;User;Insertion:UpdateTable;password;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;User;Insertion:UpdateTable;username;TEXT;false;0;-
4;1416163833.sql;1417995731.sql;User;Update:TypeChange;role;TEXT;false;0;-
5;1417995731.sql;1418097174.sql;Language;Insertion:UpdateTable;i_type;TEXT;false;0;-
6;1418097174.sql;1418162574.sql;-;-;-;-;-;-;-
7;1418162574.sql;1418182479.sql;-;-;-;-;-;-;-
8;1418182479.sql;1418785276.sql;User;Update:TypeChange;name_first;TEXT;false;0;-
8;1418182479.sql;1418785276.sql;User;Update:TypeChange;name_last;TEXT;false;0;-
