trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1420098947.sql;1420149037.sql;job_urls;Insertion:UpdateTable;completed_on;TIMESTAMPWITHTIMEZONE;false;0;-
1;1420098947.sql;1420149037.sql;url;Insertion:UpdateTable;has_descendants;BOOL;false;0;-
1;1420098947.sql;1420149037.sql;url;Insertion:UpdateTable;mime;TEXT;false;0;-
1;1420098947.sql;1420149037.sql;url_pending;Insertion:NewTable;descendant;TEXT;false;0;-
1;1420098947.sql;1420149037.sql;url_pending;Insertion:NewTable;id;SERIAL;true;0;-
1;1420098947.sql;1420149037.sql;url_pending;Insertion:NewTable;origin;TEXT;false;0;-
1;1420098947.sql;1420149037.sql;url_queue;Deletion:DeleteTable;id;SERIAL;true;0;-
1;1420098947.sql;1420149037.sql;url_queue;Deletion:DeleteTable;processed;BOOL;false;0;-
1;1420098947.sql;1420149037.sql;url_queue;Deletion:DeleteTable;url;TEXT;false;0;-
2;1420149037.sql;1420149611.sql;job_urls;Deletion:UpdateTable;completed;BOOL;false;0;-
3;1420149611.sql;1420184426.sql;job;Deletion:UpdateTable;completed_on;TIMESTAMPWITHTIMEZONE;false;0;-
3;1420149611.sql;1420184426.sql;job_result;Insertion:NewTable;id;SERIAL;true;0;-
3;1420149611.sql;1420184426.sql;job_result;Insertion:NewTable;job_id;INT;false;0;-
3;1420149611.sql;1420184426.sql;job_result;Insertion:NewTable;mime;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;job_result;Insertion:NewTable;refer;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;job_result;Insertion:NewTable;url;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;job_url;Insertion:NewTable;completed_on;TIMESTAMPWITHTIMEZONE;false;0;-
3;1420149611.sql;1420184426.sql;job_url;Insertion:NewTable;id;SERIAL;true;0;-
3;1420149611.sql;1420184426.sql;job_url;Insertion:NewTable;job_id;INT;false;0;id@job
3;1420149611.sql;1420184426.sql;job_url;Insertion:NewTable;url;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;job_urls;Deletion:DeleteTable;completed_on;TIMESTAMPWITHTIMEZONE;false;0;-
3;1420149611.sql;1420184426.sql;job_urls;Deletion:DeleteTable;id;SERIAL;true;0;-
3;1420149611.sql;1420184426.sql;job_urls;Deletion:DeleteTable;job_id;INT;false;0;id@job
3;1420149611.sql;1420184426.sql;job_urls;Deletion:DeleteTable;url;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;url;Insertion:UpdateTable;crawled;BOOL;false;0;-
3;1420149611.sql;1420184426.sql;url;Insertion:UpdateTable;refer;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;url;Deletion:UpdateTable;has_descendants;BOOL;false;0;-
3;1420149611.sql;1420184426.sql;url;Deletion:UpdateTable;referer;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;url_pending;Deletion:UpdateTable;descendant;TEXT;false;0;-
3;1420149611.sql;1420184426.sql;url_pending;Insertion:UpdateTable;url;TEXT;false;0;-
4;1420184426.sql;1420246313.sql;-;-;-;-;-;-;-
5;1420246313.sql;1420269121.sql;-;-;-;-;-;-;-
6;1420269121.sql;1420326947.sql;job_result;Deletion:UpdateTable;id;SERIAL;true;0;-
6;1420269121.sql;1420326947.sql;job_result;Deletion:UpdateTable;refer;TEXT;false;0;-
6;1420269121.sql;1420326947.sql;job_result;Insertion:UpdateTable;origin;TEXT;false;0;-
6;1420269121.sql;1420326947.sql;job_url;Deletion:UpdateTable;id;SERIAL;true;0;-
6;1420269121.sql;1420326947.sql;url_pending;Deletion:UpdateTable;id;SERIAL;true;0;-
7;1420326947.sql;1420341373.sql;job_result;Deletion:UpdateTable;origin;TEXT;false;0;-
7;1420326947.sql;1420341373.sql;job_result;Insertion:UpdateTable;refer;TEXT;false;0;-
8;1420341373.sql;1420406412.sql;-;-;-;-;-;-;-
9;1420406412.sql;1420424861.sql;job_result;Deletion:UpdateTable;refer;TEXT;false;0;-
9;1420406412.sql;1420424861.sql;job_result;Deletion:UpdateTable;url;TEXT;false;0;-
9;1420406412.sql;1420424861.sql;job_result;Insertion:UpdateTable;refer_Id;INT;false;0;-
9;1420406412.sql;1420424861.sql;job_result;Insertion:UpdateTable;url_id;INT;false;0;id@url
9;1420406412.sql;1420424861.sql;job_url;Deletion:UpdateTable;url;TEXT;false;0;-
