;0;1;2;3;4;5;6;7;8;9;
user;0;0;1;2;0;0;0;1;2;0;
user_email;0;2;0;2;1;0;0;1;0;0;
user_phone;0;2;0;2;1;0;0;1;0;0;
user_qq;0;2;0;2;1;0;0;1;0;0;
user_wechat;0;2;0;2;1;0;0;1;0;0;
user_weibo;0;2;0;2;1;0;0;1;0;0;
