trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
0	1359469507		1359469507.sql	2013-01-29 14:25:07	0	0	0		1		6	1	0	6	0	0	0	0	0			6	0	0	6	0	6	
1	1362951849	1359469507.sql	1362951849.sql	2013-03-10 21:44:09	40	1	2	1	1	6	7	1	1	7	6	0	0	0	0	0	1	7	6	0	7	6	13	
