Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
user	1	0	0	0	2013-01-29 14:25:07	2013-01-29 14:25:07	0	0	0	6	6	6	1	0	0	0	0		10	0	10
usrrrer	1	1	-	1	2013-03-10 21:44:09	2013-03-10 21:44:09	1	1	0	7	7	7	1	0	0	0	0		20	0	20
