;0;1;
activities;0;0;
activity_notifications;0;0;
categories;0;0;
irclog;0;0;
notifications;0;0;
notifications_bounces;0;0;
posts;0;0;
posts_bounties;0;0;
posts_history;0;0;
posts_notifications;0;0;
posts_replies;0;0;
posts_replies_history;0;0;
posts_replies_votes;0;0;
posts_subscribers;0;0;
posts_views;0;0;
posts_votes;0;0;
users;0;0;
users_badges;0;0;
