trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1482516117.sql;1482943433.sql;attribute;Update:KeyChange;identifier;TEXT;false;0;-
1;1482516117.sql;1482943433.sql;attribute;Update:KeyChange;language;TEXT;true;0;-
1;1482516117.sql;1482943433.sql;basename;Update:KeyChange;language;TEXT;false;0;-
1;1482516117.sql;1482943433.sql;basename;Update:KeyChange;name;TEXT;false;0;-
2;1482943433.sql;1483108595.sql;-;-;-;-;-;-;-
3;1483108595.sql;1483112744.sql;-;-;-;-;-;-;-
4;1483112744.sql;1483785957.sql;story;Deletion:DeleteTable;description;TEXT;false;0;-
4;1483112744.sql;1483785957.sql;story;Deletion:DeleteTable;identifier;INTEGER;true;0;-
4;1483112744.sql;1483785957.sql;story;Deletion:DeleteTable;scene_identifier_fk;TEXT;false;0;-
4;1483112744.sql;1483785957.sql;story;Deletion:DeleteTable;title;TEXT;false;0;-
4;1483112744.sql;1483785957.sql;story;Deletion:DeleteTable;topicmap_identifier_fk;INTEGER;false;0;-
4;1483112744.sql;1483785957.sql;topicmap;Insertion:NewTable;description;TEXT;false;0;-
4;1483112744.sql;1483785957.sql;topicmap;Insertion:NewTable;entry_identifier_fk;TEXT;false;0;-
4;1483112744.sql;1483785957.sql;topicmap;Insertion:NewTable;identifier;INTEGER;true;0;-
4;1483112744.sql;1483785957.sql;topicmap;Insertion:NewTable;title;TEXT;false;0;-
4;1483112744.sql;1483785957.sql;topicmap;Insertion:NewTable;topicmap_identifier_fk;INTEGER;false;0;-
5;1483785957.sql;1484165057.sql;-;-;-;-;-;-;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;data_type;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;identifier;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;language;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;name;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;parent_identifier_fk;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;scope;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;topicmap_identifier;INTEGER;true;0;-
6;1484165057.sql;1487963987.sql;attribute;Deletion:DeleteTable;value;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;basename;Deletion:DeleteTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;basename;Deletion:DeleteTable;language;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;basename;Deletion:DeleteTable;name;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;basename;Deletion:DeleteTable;topic_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;basename;Deletion:DeleteTable;topicmap_identifier;INTEGER;true;0;-
6;1484165057.sql;1487963987.sql;member;Deletion:DeleteTable;association_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;member;Deletion:DeleteTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;member;Deletion:DeleteTable;role_spec;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;member;Deletion:DeleteTable;topicmap_identifier;INTEGER;true;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;instance_of;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;language;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;resource_data;BLOB;false;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;resource_ref;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;scope;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;topic_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;occurrence;Deletion:DeleteTable;topicmap_identifier;INTEGER;true;0;-
6;1484165057.sql;1487963987.sql;topic;Deletion:DeleteTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topic;Deletion:DeleteTable;instance_of;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topic;Deletion:DeleteTable;scope;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topic;Deletion:DeleteTable;topicmap_identifier;INTEGER;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;data_type;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;identifier;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;language;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;name;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;parent_identifier_fk;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;scope;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;topicmap_identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.attribute;Insertion:NewTable;value;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.basename;Insertion:NewTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.basename;Insertion:NewTable;language;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.basename;Insertion:NewTable;name;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.basename;Insertion:NewTable;topic_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.basename;Insertion:NewTable;topicmap_identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.member;Insertion:NewTable;association_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.member;Insertion:NewTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.member;Insertion:NewTable;role_spec;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.member;Insertion:NewTable;topicmap_identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;instance_of;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;language;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;resource_data;BYTEA;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;resource_ref;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;scope;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;topic_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.occurrence;Insertion:NewTable;topicmap_identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.topic;Insertion:NewTable;identifier;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.topic;Insertion:NewTable;instance_of;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.topic;Insertion:NewTable;scope;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.topic;Insertion:NewTable;topicmap_identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicmap;Insertion:NewTable;description;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicmap;Insertion:NewTable;entry_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicmap;Insertion:NewTable;identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicmap;Insertion:NewTable;title;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicmap;Insertion:NewTable;topicmap_identifier_fk;BIGINT;false;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicref;Insertion:NewTable;member_identifier_fk;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicref;Insertion:NewTable;topic_ref;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicdb.topicref;Insertion:NewTable;topicmap_identifier;BIGINT;true;0;-
6;1484165057.sql;1487963987.sql;topicmap;Deletion:DeleteTable;description;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicmap;Deletion:DeleteTable;entry_identifier_fk;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicmap;Deletion:DeleteTable;identifier;INTEGER;true;0;-
6;1484165057.sql;1487963987.sql;topicmap;Deletion:DeleteTable;title;TEXT;false;0;-
6;1484165057.sql;1487963987.sql;topicmap;Deletion:DeleteTable;topicmap_identifier_fk;INTEGER;false;0;-
6;1484165057.sql;1487963987.sql;topicref;Deletion:DeleteTable;member_identifier_fk;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicref;Deletion:DeleteTable;topic_ref;TEXT;true;0;-
6;1484165057.sql;1487963987.sql;topicref;Deletion:DeleteTable;topicmap_identifier;INTEGER;true;0;-
7;1487963987.sql;1488019919.sql;-;-;-;-;-;-;-
8;1488019919.sql;1492838801.sql;topicdb.topicmap;Deletion:UpdateTable;entry_identifier_fk;TEXT;false;0;-
9;1492838801.sql;1498760674.sql;-;-;-;-;-;-;-
10;1498760674.sql;1552152962.sql;topicdb.attribute;Insertion:UpdateTable;parent_identifier;TEXT;true;0;-
10;1498760674.sql;1552152962.sql;topicdb.attribute;Deletion:UpdateTable;parent_identifier_fk;TEXT;true;0;-
10;1498760674.sql;1552152962.sql;topicdb.basename;Insertion:UpdateTable;topic_identifier;TEXT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.basename;Deletion:UpdateTable;topic_identifier_fk;TEXT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.member;Insertion:UpdateTable;association_identifier;TEXT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.member;Deletion:UpdateTable;association_identifier_fk;TEXT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.occurrence;Insertion:UpdateTable;topic_identifier;TEXT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.occurrence;Deletion:UpdateTable;topic_identifier_fk;TEXT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.topicmap;Deletion:UpdateTable;topicmap_identifier_fk;BIGINT;false;0;-
10;1498760674.sql;1552152962.sql;topicdb.topicmap;Insertion:UpdateTable;user_identifier;INT;true;0;-
10;1498760674.sql;1552152962.sql;topicdb.topicref;Insertion:UpdateTable;member_identifier;TEXT;true;0;-
10;1498760674.sql;1552152962.sql;topicdb.topicref;Deletion:UpdateTable;member_identifier_fk;TEXT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.attribute;Update:TypeChange;topicmap_identifier;INT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.basename;Update:TypeChange;topicmap_identifier;INT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.member;Update:TypeChange;topicmap_identifier;INT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.occurrence;Update:TypeChange;topicmap_identifier;INT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.topic;Update:TypeChange;topicmap_identifier;INT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.topicmap;Update:TypeChange;identifier;INT;true;0;-
11;1552152962.sql;1552200947.sql;topicdb.topicmap;Insertion:UpdateTable;public;BOOLEAN;false;0;-
11;1552152962.sql;1552200947.sql;topicdb.topicref;Update:TypeChange;topicmap_identifier;INT;true;0;-
12;1552200947.sql;1552235933.sql;topicdb.topicmap;Insertion:UpdateTable;name;TEXT;false;0;-
12;1552200947.sql;1552235933.sql;topicdb.topicmap;Deletion:UpdateTable;title;TEXT;false;0;-
13;1552235933.sql;1552501684.sql;topicdb.topicmap;Insertion:UpdateTable;image_path;TEXT;false;0;-
13;1552235933.sql;1552501684.sql;topicdb.topicmap;Insertion:UpdateTable;initialised;BOOLEAN;false;0;-
14;1552501684.sql;1552680091.sql;-;-;-;-;-;-;-
15;1552680091.sql;1553452464.sql;topicdb.topicmap;Insertion:UpdateTable;promoted;BOOLEAN;false;0;-
15;1552680091.sql;1553452464.sql;topicdb.topicmap;Insertion:UpdateTable;shared;BOOLEAN;false;0;-
15;1552680091.sql;1553452464.sql;topicdb.topicmap;Deletion:UpdateTable;public;BOOLEAN;false;0;-
