mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity	Reeds	ReedRatioAComm	ReedRatioTComm	ActivityDueToReeds	Turfs	TurfRatioAComm	TurfRatioTComm	ActivityDueToTurfs	ActiveCommits	ActiveCommitRatio
0	2017-06	2	9	60	9	0	57	0	3	0	0	0	0	3	60	0	0	60	0	60	1	0.5	0.5	57	1	0.5	0.5	3	2	1.0
1	2017-07	17	11	84	13	11	98	83	17	8	29	1	2	24	115	91	30	115	121	236	4	0.25	0.24	208	12	0.75	0.71	28	16	0.94
2	2017-08	14	17	113	20	14	98	69	1	1	0	0	6	29	99	70	0	99	70	169	7	0.5800000000000001	0.5	147	5	0.42	0.36	22	12	0.86
3	2017-09	6	17	117	0	0	0	0	4	0	4	0	0	4	4	0	4	4	4	8	0	0.0	0.0	0	4	1.0	0.67	8	4	0.67
4	2017-10	8	19	139	2	0	22	0	2	2	82	27	2	22	24	2	109	24	111	135	2	0.4	0.25	130	3	0.6	0.38	5	5	0.63
5	2017-11	2	22	162	3	0	18	0	5	0	23	26	3	23	23	0	49	23	49	72	2	1.0	1.0	72	0	0.0	0.0	0	2	1.0
6	2017-12	1	22	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
