mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity	Reeds	ReedRatioAComm	ReedRatioTComm	ActivityDueToReeds	Turfs	TurfRatioAComm	TurfRatioTComm	ActivityDueToTurfs	ActiveCommits	ActiveCommitRatio
0	2016-01	3	24	216	24	0	213	0	3	0	0	0	1	8	216	0	0	216	0	216	1	0.32999999999999996	0.33	208	2	0.67	0.67	8	3	1.0
1	2016-02	8	32	272	13	5	93	38	5	4	8	0	8	56	98	42	8	98	50	148	3	0.37	0.38	128	5	0.63	0.63	20	8	1.0
2	2016-03	5	32	275	1	1	6	6	5	2	5	0	0	3	11	8	5	11	13	24	0	0.0	0.0	0	5	1.0	1.0	24	5	1.0
3	2016-04	4	32	278	0	0	0	0	4	1	0	0	0	3	4	1	0	4	1	5	0	0.0	0.0	0	4	1.0	1.0	5	4	1.0
4	2016-05	8	33	280	2	1	20	10	28	36	0	0	1	2	48	46	0	48	46	94	2	0.25	0.25	52	6	0.75	0.75	42	8	1.0
5	2016-06	13	37	314	5	1	26	2	26	16	2	6	4	34	52	18	8	52	26	78	1	0.07999999999999996	0.08	18	11	0.92	0.85	60	12	0.92
6	2016-07	4	19	170	1	19	7	151	1	1	0	0	-18	-144	8	152	0	8	152	160	1	0.32999999999999996	0.25	144	2	0.67	0.5	16	3	0.75
7	2016-08	1	20	171	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
8	2016-09	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
9	2016-10	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
10	2016-11	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
11	2016-12	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
12	2017-01	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
13	2017-02	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
14	2017-03	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
15	2017-04	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
16	2017-05	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
17	2017-06	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
18	2017-07	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
19	2017-08	0	20	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
20	2017-09	1	22	183	2	0	11	0	1	0	0	0	2	12	12	0	0	12	0	12	0	0.0	0.0	0	1	1.0	1.0	12	1	1.0
21	2017-10	1	22	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
22	2017-11	0	22	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
23	2017-12	0	22	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
24	2018-01	0	22	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
25	2018-02	0	22	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
26	2018-03	1	22	184	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
27	2018-04	0	22	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
28	2018-05	3	22	185	0	0	0	0	2	1	0	3	0	1	2	1	3	2	4	6	0	0.0	0.0	0	3	1.0	1.0	6	3	1.0
