mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
0	2016-10	1	16	115	16	0	115	0	0	0	0	0	0	0	115	0	0	115	0	115
1	2016-11	5	16	116	0	0	0	0	3	2	133	0	0	1	3	2	133	3	135	138
2	2016-12	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2017-01	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2017-02	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2017-03	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2017-04	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2017-05	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2017-06	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2017-07	0	16	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2017-08	2	16	118	0	0	0	0	10	8	0	0	0	2	10	8	0	10	8	18
11	2017-09	8	16	124	0	0	0	0	12	6	0	0	0	6	12	6	0	12	6	18
