table;dur;birth;death;chngs;s@s;s@e;sAvg
groups;13;0;-;1;5;5;5.0
migrations;8;5;-;0;2;2;2.0
throttle;13;0;-;5;7;9;7.769231
users;13;0;-;10;11;14;12.692307
users_groups;13;0;-;3;3;3;3.0
