trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1453556854;1447405482.sql;1453556854.sql;1;1;7;8;0;0;1;0;0;0;0;0
2;1454220330;1453556854.sql;1454220330.sql;1;2;8;10;1;0;0;0;0;0;2;0
3;1454435128;1454220330.sql;1454435128.sql;2;3;10;13;1;0;1;0;1;0;2;0
4;1455509435;1454435128.sql;1455509435.sql;3;4;13;16;1;0;0;0;1;0;3;0
5;1455641583;1455509435.sql;1455641583.sql;4;4;16;17;0;0;1;0;0;0;0;0
6;1463210784;1455641583.sql;1463210784.sql;4;6;17;29;2;0;7;1;0;0;6;0
7;1463218378;1463210784.sql;1463218378.sql;6;6;29;29;0;0;0;0;0;0;0;0
8;1463222240;1463218378.sql;1463222240.sql;6;6;29;29;0;0;0;0;0;0;0;0
9;1472571026;1463222240.sql;1472571026.sql;6;6;29;30;0;0;1;0;0;0;0;0
