trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1447405482.sql;1453556854.sql;task;Insertion:UpdateTable;priority;INT;false;0;-
2;1453556854.sql;1454220330.sql;files;Insertion:NewTable;autoName;VARCHAR(255);false;0;-
2;1453556854.sql;1454220330.sql;files;Insertion:NewTable;name;VARCHAR(1000);false;0;-
3;1454220330.sql;1454435128.sql;category;Insertion:NewTable;id;INTEGER;true;0;-
3;1454220330.sql;1454435128.sql;category;Insertion:NewTable;name;VARCHAR(1000);false;0;-
3;1454220330.sql;1454435128.sql;task;Insertion:UpdateTable;cat_id;INTEGER;false;0;id@category
3;1454220330.sql;1454435128.sql;task;Update:TypeChange;priority;INTEGER;false;0;-
4;1454435128.sql;1455509435.sql;comments;Insertion:NewTable;content;NTEXT;false;0;-
4;1454435128.sql;1455509435.sql;comments;Insertion:NewTable;id;INTEGER;true;0;-
4;1454435128.sql;1455509435.sql;comments;Insertion:NewTable;taskID;;false;0;id@task
4;1454435128.sql;1455509435.sql;task;Update:TypeChange;cat_id;;false;0;id@category
5;1455509435.sql;1455641583.sql;comments;Insertion:UpdateTable;created;DATETIME;false;0;-
6;1455641583.sql;1463210784.sql;category;Insertion:UpdateTable;user_id;;false;0;id@user
6;1455641583.sql;1463210784.sql;comments;Insertion:UpdateTable;user_id;;false;0;id@user
6;1455641583.sql;1463210784.sql;files;Insertion:UpdateTable;created_date;TIMESTAMP;false;0;-
6;1455641583.sql;1463210784.sql;files;Insertion:UpdateTable;user_id;;false;0;id@user
6;1455641583.sql;1463210784.sql;status;Insertion:NewTable;id;INTEGER;true;0;-
6;1455641583.sql;1463210784.sql;status;Insertion:NewTable;status;VARCHAR(50);false;0;-
6;1455641583.sql;1463210784.sql;task;Insertion:UpdateTable;due_date;TIMESTAMP;false;0;-
6;1455641583.sql;1463210784.sql;task;Insertion:UpdateTable;task_status_id;;false;0;id@status
6;1455641583.sql;1463210784.sql;task;Insertion:UpdateTable;user_id;;false;0;id@user
6;1455641583.sql;1463210784.sql;task;Deletion:UpdateTable;is_deleted;CHAR(1);false;0;-
6;1455641583.sql;1463210784.sql;user;Insertion:NewTable;email;VARCHAR(100);false;0;-
6;1455641583.sql;1463210784.sql;user;Insertion:NewTable;id;INTEGER;true;0;-
6;1455641583.sql;1463210784.sql;user;Insertion:NewTable;password;VARCHAR(1000);false;0;-
6;1455641583.sql;1463210784.sql;user;Insertion:NewTable;username;VARCHAR(100);false;0;-
7;1463210784.sql;1463218378.sql;-;-;-;-;-;-;-
8;1463218378.sql;1463222240.sql;-;-;-;-;-;-;-
9;1463222240.sql;1472571026.sql;task;Insertion:UpdateTable;hide;INT;false;0;-
