mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
0	2008-12	3	2	17	3	1	29	13	3	2	0	0	1	15	32	15	0	32	15	47
1	2009-01	3	3	21	1	0	2	0	2	0	0	0	1	4	4	0	0	4	0	4
2	2009-02	1	3	22	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
3	2009-03	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2009-04	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2009-05	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2009-06	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2009-07	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2009-08	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2009-09	1	3	22	0	0	0	0	0	0	4	0	0	0	0	0	4	0	4	4
10	2009-10	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2009-11	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2009-12	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	2010-01	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	2010-02	1	3	22	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
15	2010-03	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2010-04	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	2010-05	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	2010-06	1	3	22	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2
19	2010-07	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	2010-08	1	4	23	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1
21	2010-09	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	2010-10	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	2010-11	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	2010-12	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	2011-01	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	2011-02	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	2011-03	1	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	2011-04	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	2011-05	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	2011-06	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	2011-07	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	2011-08	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	2011-09	2	4	23	0	0	0	0	6	6	0	0	0	0	6	6	0	6	6	12
34	2011-10	1	4	23	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
35	2011-11	2	4	22	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1
36	2011-12	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	2012-01	1	4	22	0	0	0	0	1	1	1	0	0	0	1	1	1	1	2	3
38	2012-02	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	2012-03	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	2012-04	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	2012-05	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	2012-06	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	2012-07	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	2012-08	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	2012-09	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	2012-10	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	2012-11	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	2012-12	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	2013-01	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	2013-02	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	2013-03	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	2013-04	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	2013-05	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2013-06	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	2013-07	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2013-08	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2013-09	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	2013-10	1	4	22	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
59	2013-11	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	2013-12	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	2014-01	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	2014-02	1	4	21	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1
63	2014-03	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	2014-04	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	2014-05	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	2014-06	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	2014-07	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	2014-08	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	2014-09	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	2014-10	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	2014-11	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	2014-12	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	2015-01	1	4	22	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
74	2015-02	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	2015-03	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	2015-04	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	2015-05	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2015-06	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	2015-07	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	2015-08	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	2015-09	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	2015-10	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	2015-11	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	2015-12	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	2016-01	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	2016-02	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	2016-03	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	2016-04	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2016-05	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	2016-06	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	2016-07	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	2016-08	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	2016-09	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	2016-10	3	4	22	0	0	0	0	4	4	0	0	0	0	4	4	0	4	4	8
95	2016-11	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	2016-12	1	4	23	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
97	2017-01	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	2017-02	0	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	2017-03	1	4	23	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
