table;dur;birth;death;chngs;s@s;s@e;sAvg
featuring;2;0;-;0;3;3;3.0
follower;2;0;-;0;2;2;2.0
hashTag;2;0;-;0;2;2;2.0
mention;2;0;-;0;2;2;2.0
movie;2;0;-;0;4;4;4.0
taginTweet;2;0;-;0;2;2;2.0
tuser;2;0;-;0;4;4;4.0
tweet;2;0;-;0;5;5;5.0
