Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
dependent_tasks	9	1	-	9	2013-06-13 10:22:24	2016-02-17 12:46:29	1	3	979	2	2	2	1	0	0	0	0		20	0	20
task_statistics	4	6	-	9	2014-09-16 11:56:31	2016-02-17 12:46:29	2	3	519	6	6	6	1	0	0	0	0		20	0	20
tasks	10	0	-	9	2013-06-11 10:48:52	2016-02-17 12:46:29	0	3	981	17	20	19.5	1.18	9	5	0.9	0.5	1.8	20	2	22
