Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	134	0.0	0.0	0.08600770218228498
1	0	388	0.025	0.0	0.3350449293966624
2	0	72	0.05	0.0	0.3812580231065469
3	0	328	0.075	0.0	0.5917843388960206
4	23	234	0.1	0.5897435897435898	0.7419768934531451
5	16	33	0.125	1.0	0.7631578947368421
6	0	47	0.15	1.0	0.7933247753530167
7	0	0	0.175	1.0	0.7933247753530167
8	0	61	0.2	1.0	0.8324775353016688
9	0	196	0.225	1.0	0.9582798459563543
10	0	11	0.25	1.0	0.9653401797175867
11	0	0	0.275	1.0	0.9653401797175867
12	0	5	0.3	1.0	0.9685494223363287
13	0	3	0.325	1.0	0.9704749679075738
14	0	0	0.35	1.0	0.9704749679075738
15	0	0	0.375	1.0	0.9704749679075738
16	0	0	0.4	1.0	0.9704749679075738
17	0	0	0.425	1.0	0.9704749679075738
18	0	0	0.45	1.0	0.9704749679075738
19	0	0	0.475	1.0	0.9704749679075738
20	0	0	0.5	1.0	0.9704749679075738
21	0	2	0.525	1.0	0.9717586649550706
22	0	0	0.55	1.0	0.9717586649550706
23	0	0	0.575	1.0	0.9717586649550706
24	0	0	0.6	1.0	0.9717586649550706
25	0	1	0.625	1.0	0.972400513478819
26	0	0	0.65	1.0	0.972400513478819
27	0	0	0.675	1.0	0.972400513478819
28	0	0	0.7	1.0	0.972400513478819
29	0	0	0.725	1.0	0.972400513478819
30	0	35	0.75	1.0	0.9948652118100128
31	0	0	0.775	1.0	0.9948652118100128
32	0	1	0.8	1.0	0.9955070603337611
33	0	0	0.825	1.0	0.9955070603337611
34	0	0	0.85	1.0	0.9955070603337611
35	0	0	0.875	1.0	0.9955070603337611
36	0	1	0.9	1.0	0.9961489088575095
37	0	0	0.925	1.0	0.9961489088575095
38	0	0	0.95	1.0	0.9961489088575095
39	0	0	0.975	1.0	0.9961489088575095
40	0	6	1.0	1.0	0.9999999999999999
