Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	24	0.0	0.0	0.05274725274725275
1	0	5	0.07142857142857142	0.0	0.06373626373626373
2	0	17	0.14285714285714285	0.0	0.1010989010989011
3	0	8	0.21428571428571427	0.0	0.11868131868131868
4	0	5	0.2857142857142857	0.0	0.12967032967032965
5	0	15	0.35714285714285715	0.0	0.16263736263736261
6	0	8	0.42857142857142855	0.0	0.1802197802197802
7	0	3	0.5	0.0	0.1868131868131868
8	0	4	0.5714285714285714	0.0	0.19560439560439558
9	0	8	0.6428571428571429	0.0	0.21318681318681315
10	22	11	0.7142857142857143	0.6470588235294118	0.23736263736263732
11	7	161	0.7857142857142857	0.8529411764705883	0.5912087912087912
12	5	122	0.8571428571428571	1.0	0.8593406593406594
13	0	63	0.9285714285714286	1.0	0.9978021978021978
14	0	1	1.0	1.0	1.0
