Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	827	0.0	0.0	0.11684091551285673
1	0	227	0.027777777777777776	0.0	0.1489121220683809
2	0	1086	0.05555555555555555	0.0	0.30234529528115284
3	0	1877	0.08333333333333333	0.0	0.5675332014693416
4	129	902	0.1111111111111111	0.645	0.6949703306018649
5	52	1451	0.1388888888888889	0.905	0.8999717434303475
6	19	379	0.16666666666666666	1.0	0.9535179429217292
7	0	230	0.19444444444444445	1.0	0.98601299802204
8	0	18	0.2222222222222222	1.0	0.98855608929076
9	0	55	0.25	1.0	0.9963266459451822
10	0	1	0.2777777777777778	1.0	0.9964679287934444
11	0	0	0.3055555555555556	1.0	0.9964679287934444
12	0	0	0.3333333333333333	1.0	0.9964679287934444
13	0	5	0.3611111111111111	1.0	0.9971743430347555
14	0	2	0.3888888888888889	1.0	0.9974569087312799
15	0	3	0.4166666666666667	1.0	0.9978807572760665
16	0	0	0.4444444444444444	1.0	0.9978807572760665
17	0	0	0.4722222222222222	1.0	0.9978807572760665
18	0	4	0.5	1.0	0.9984458886691154
19	0	3	0.5277777777777778	1.0	0.998869737213902
20	0	0	0.5555555555555556	1.0	0.998869737213902
21	0	0	0.5833333333333334	1.0	0.998869737213902
22	0	3	0.6111111111111112	1.0	0.9992935857586887
23	0	3	0.6388888888888888	1.0	0.9997174343034753
24	0	0	0.6666666666666666	1.0	0.9997174343034753
25	0	1	0.6944444444444444	1.0	0.9998587171517375
26	0	0	0.7222222222222222	1.0	0.9998587171517375
27	0	0	0.75	1.0	0.9998587171517375
28	0	0	0.7777777777777778	1.0	0.9998587171517375
29	0	0	0.8055555555555556	1.0	0.9998587171517375
30	0	0	0.8333333333333334	1.0	0.9998587171517375
31	0	0	0.8611111111111112	1.0	0.9998587171517375
32	0	0	0.8888888888888888	1.0	0.9998587171517375
33	0	0	0.9166666666666666	1.0	0.9998587171517375
34	0	0	0.9444444444444444	1.0	0.9998587171517375
35	0	0	0.9722222222222222	1.0	0.9998587171517375
36	0	1	1.0	1.0	0.9999999999999997
