Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	197	0.0	0.0	0.2612732095490716
1	0	44	0.04	0.0	0.3196286472148541
2	0	49	0.08	0.0	0.38461538461538464
3	0	69	0.12	0.0	0.4761273209549072
4	0	0	0.16	0.0	0.4761273209549072
5	0	244	0.2	0.0	0.7997347480106101
6	22	117	0.24	0.7857142857142857	0.9549071618037135
7	6	17	0.28	1.0	0.9774535809018567
8	0	0	0.32	1.0	0.9774535809018567
9	0	0	0.36	1.0	0.9774535809018567
10	0	0	0.4	1.0	0.9774535809018567
11	0	0	0.44	1.0	0.9774535809018567
12	0	0	0.48	1.0	0.9774535809018567
13	0	1	0.52	1.0	0.9787798408488063
14	0	0	0.56	1.0	0.9787798408488063
15	0	0	0.6	1.0	0.9787798408488063
16	0	0	0.64	1.0	0.9787798408488063
17	0	0	0.68	1.0	0.9787798408488063
18	0	0	0.72	1.0	0.9787798408488063
19	0	5	0.76	1.0	0.9854111405835543
20	0	8	0.8	1.0	0.9960212201591511
21	0	0	0.84	1.0	0.9960212201591511
22	0	0	0.88	1.0	0.9960212201591511
23	0	0	0.92	1.0	0.9960212201591511
24	0	3	0.96	1.0	0.9999999999999999
25	0	0	1.0	1.0	0.9999999999999999
