Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	41	0.0	0.0	0.13225806451612904
1	0	44	0.03333333333333333	0.0	0.27419354838709675
2	0	8	0.06666666666666667	0.0	0.3
3	0	0	0.1	0.0	0.3
4	0	0	0.13333333333333333	0.0	0.3
5	0	0	0.16666666666666666	0.0	0.3
6	0	0	0.2	0.0	0.3
7	0	0	0.23333333333333334	0.0	0.3
8	0	0	0.26666666666666666	0.0	0.3
9	0	0	0.3	0.0	0.3
10	0	0	0.3333333333333333	0.0	0.3
11	0	0	0.36666666666666664	0.0	0.3
12	0	0	0.4	0.0	0.3
13	0	19	0.43333333333333335	0.0	0.36129032258064514
14	0	0	0.4666666666666667	0.0	0.36129032258064514
15	0	4	0.5	0.0	0.37419354838709673
16	0	0	0.5333333333333333	0.0	0.37419354838709673
17	0	0	0.5666666666666667	0.0	0.37419354838709673
18	0	0	0.6	0.0	0.37419354838709673
19	7	48	0.6333333333333333	0.3888888888888889	0.5290322580645161
20	9	17	0.6666666666666666	0.8888888888888888	0.5838709677419355
21	2	38	0.7	1.0	0.7064516129032258
22	0	0	0.7333333333333333	1.0	0.7064516129032258
23	0	0	0.7666666666666667	1.0	0.7064516129032258
24	0	11	0.8	1.0	0.7419354838709677
25	0	9	0.8333333333333334	1.0	0.7709677419354839
26	0	0	0.8666666666666667	1.0	0.7709677419354839
27	0	0	0.9	1.0	0.7709677419354839
28	0	0	0.9333333333333333	1.0	0.7709677419354839
29	0	69	0.9666666666666667	1.0	0.9935483870967743
30	0	2	1.0	1.0	1.0
