Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	2905	0.0	0.0	0.023469058006139926
1	0	2329	0.00819672131147541	0.0	0.04228469865891098
2	0	489	0.01639344262295082	0.0	0.046235256099531434
3	0	313	0.02459016393442623	0.0	0.0487639360155114
4	0	733	0.03278688524590164	0.0	0.05468573275165617
5	0	196	0.040983606557377046	0.0	0.05626918726773308
6	0	179	0.04918032786885246	0.0	0.05771530134108903
7	0	318	0.05737704918032787	0.0	0.0602843755049281
8	0	156	0.06557377049180328	0.0	0.06154467603813217
9	0	202	0.07377049180327869	0.0	0.06317660365164
10	0	68	0.08196721311475409	0.0	0.06372596542252383
11	0	887	0.09016393442622951	0.0	0.07089190499272903
12	0	244	0.09836065573770492	0.0	0.07286314428825334
13	0	257	0.10655737704918032	0.0	0.07493940862821133
14	0	125	0.11475409836065574	0.0	0.07594926482468894
15	0	192	0.12295081967213115	0.0	0.07750040394247858
16	0	351	0.13114754098360656	0.0	0.08033608014218774
17	0	85	0.13934426229508196	0.0	0.08102278235579252
18	0	93	0.14754098360655737	0.0	0.08177411536597187
19	0	2576	0.1557377049180328	0.0	0.1025852318629827
20	0	1185	0.16393442622950818	0.0	0.11215866860559055
21	0	33	0.1721311475409836	0.0	0.11242527064146064
22	0	1885	0.18032786885245902	0.0	0.12765390208434318
23	0	276	0.1885245901639344	0.0	0.12988366456616576
24	0	226	0.19672131147540983	0.0	0.1317094845693973
25	0	83	0.20491803278688525	0.0	0.13238002908385843
26	0	933	0.21311475409836064	0.0	0.1399175957343674
27	0	640	0.22131147540983606	0.0	0.14508805946033282
28	0	476	0.22950819672131148	0.0	0.1489335918565196
29	0	1328	0.23770491803278687	0.0	0.15966230408789786
30	0	7918	0.2459016393442623	0.0	0.22363063499757632
31	0	4745	0.2540983606557377	0.0	0.26196477621586683
32	0	294	0.26229508196721313	0.0	0.2643399579899822
33	0	2768	0.27049180327868855	0.0	0.28670221360478265
34	0	261	0.2786885245901639	0.0	0.28881079334302795
35	0	389	0.28688524590163933	0.0	0.2919534658264663
36	0	226	0.29508196721311475	0.0	0.29377928582969787
37	0	226	0.30327868852459017	0.0	0.2956051058329294
38	0	1727	0.3114754098360656	0.0	0.30955727904346425
