Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	10	0.0	0.0	0.017361111111111112
1	0	496	0.5	0.0	0.8784722222222223
2	10	70	1.0	1.0	1.0
