Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	17	0.0	0.0	0.005004415660877244
1	0	332	0.024390243902439025	0.0	0.10273770974389167
2	0	0	0.04878048780487805	0.0	0.10273770974389167
3	0	0	0.07317073170731707	0.0	0.10273770974389167
4	0	0	0.0975609756097561	0.0	0.10273770974389167
5	0	0	0.12195121951219512	0.0	0.10273770974389167
6	0	0	0.14634146341463414	0.0	0.10273770974389167
7	0	0	0.17073170731707318	0.0	0.10273770974389167
8	0	0	0.1951219512195122	0.0	0.10273770974389167
9	0	0	0.21951219512195122	0.0	0.10273770974389167
10	0	0	0.24390243902439024	0.0	0.10273770974389167
11	0	0	0.2682926829268293	0.0	0.10273770974389167
12	0	0	0.2926829268292683	0.0	0.10273770974389167
13	172	913	0.3170731707317073	0.44675324675324674	0.3715042684721814
14	5	147	0.34146341463414637	0.4597402597402597	0.41477774506917875
15	0	10	0.36585365853658536	0.4597402597402597	0.41772151898734183
16	1	24	0.3902439024390244	0.4623376623376623	0.42478657639093326
17	0	46	0.4146341463414634	0.4623376623376623	0.4383279364144834
18	0	0	0.43902439024390244	0.4623376623376623	0.4383279364144834
19	5	37	0.4634146341463415	0.4753246753246753	0.4492198999116868
20	0	5	0.4878048780487805	0.4753246753246753	0.4506917868707684
21	0	96	0.5121951219512195	0.4753246753246753	0.478952016485134
22	0	20	0.5365853658536586	0.4753246753246753	0.4848395643214602
23	0	975	0.5609756097560976	0.4753246753246753	0.771857521342361
24	0	0	0.5853658536585366	0.4753246753246753	0.771857521342361
25	0	0	0.6097560975609756	0.4753246753246753	0.771857521342361
26	0	0	0.6341463414634146	0.4753246753246753	0.771857521342361
27	0	0	0.6585365853658537	0.4753246753246753	0.771857521342361
28	0	0	0.6829268292682927	0.4753246753246753	0.771857521342361
29	192	507	0.7073170731707317	0.974025974025974	0.9211068589932294
30	2	100	0.7317073170731707	0.9792207792207792	0.9505445981748603
31	8	14	0.7560975609756098	1.0	0.9546658816602885
32	0	15	0.7804878048780488	1.0	0.9590815425375332
33	0	5	0.8048780487804879	1.0	0.9605534294966147
34	0	10	0.8292682926829268	1.0	0.9634972034147778
35	0	0	0.8536585365853658	1.0	0.9634972034147778
36	0	42	0.8780487804878049	1.0	0.9758610538710628
37	0	4	0.9024390243902439	1.0	0.9770385634383281
38	0	28	0.926829268292683	1.0	0.9852811304091847
39	0	17	0.9512195121951219	1.0	0.990285546070062
40	0	0	0.975609756097561	1.0	0.990285546070062
41	0	33	1.0	1.0	1.0000000000000002
