Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	16	0.0	0.0	0.010262989095574085
1	0	0	0.023809523809523808	0.0	0.010262989095574085
2	0	43	0.047619047619047616	0.0	0.03784477228992944
3	0	2	0.07142857142857142	0.0	0.0391276459268762
4	9	30	0.09523809523809523	0.21428571428571427	0.058370750481077614
5	0	3	0.11904761904761904	0.21428571428571427	0.06029506093649775
6	0	55	0.14285714285714285	0.21428571428571427	0.09557408595253367
7	0	0	0.16666666666666666	0.21428571428571427	0.09557408595253367
8	0	4	0.19047619047619047	0.21428571428571427	0.09813983322642719
9	0	3	0.21428571428571427	0.21428571428571427	0.10006414368184734
10	0	5	0.23809523809523808	0.21428571428571427	0.10327132777421424
11	0	0	0.2619047619047619	0.21428571428571427	0.10327132777421424
12	0	29	0.2857142857142857	0.21428571428571427	0.12187299550994227
13	0	116	0.30952380952380953	0.21428571428571427	0.19627966645285438
14	0	0	0.3333333333333333	0.21428571428571427	0.19627966645285438
15	0	3	0.35714285714285715	0.21428571428571427	0.19820397690827452
16	0	1	0.38095238095238093	0.21428571428571427	0.19884541372674788
17	0	0	0.40476190476190477	0.21428571428571427	0.19884541372674788
18	18	162	0.42857142857142855	0.6428571428571428	0.3027581783194355
19	0	1	0.4523809523809524	0.6428571428571428	0.3033996151379089
20	4	218	0.47619047619047616	0.738095238095238	0.44323284156510584
21	4	126	0.5	0.8333333333333333	0.5240538806927517
22	0	5	0.5238095238095238	0.8333333333333333	0.5272610647851186
23	0	2	0.5476190476190477	0.8333333333333333	0.5285439384220654
24	0	88	0.5714285714285714	0.8333333333333333	0.5849903784477228
25	0	27	0.5952380952380952	0.8333333333333333	0.6023091725465041
26	0	35	0.6190476190476191	0.8333333333333333	0.6247594611930724
27	0	33	0.6428571428571429	0.8333333333333333	0.645926876202694
28	0	1	0.6666666666666666	0.8333333333333333	0.6465683130211674
29	0	13	0.6904761904761905	0.8333333333333333	0.6549069916613213
30	0	0	0.7142857142857143	0.8333333333333333	0.6549069916613213
31	0	216	0.7380952380952381	0.8333333333333333	0.7934573444515715
32	0	115	0.7619047619047619	0.8333333333333333	0.8672225785760102
33	0	7	0.7857142857142857	0.8333333333333333	0.8717126363053238
34	5	107	0.8095238095238095	0.9523809523809523	0.9403463758819754
35	0	1	0.8333333333333334	0.9523809523809523	0.9409878127004488
36	0	2	0.8571428571428571	0.9523809523809523	0.9422706863373956
37	0	1	0.8809523809523809	0.9523809523809523	0.942912123155869
38	0	53	0.9047619047619048	0.9523809523809523	0.9769082745349582
39	0	25	0.9285714285714286	0.9523809523809523	0.9929441949967928
40	0	4	0.9523809523809523	0.9523809523809523	0.9955099422706862
41	2	6	0.9761904761904762	1.0	0.9993585631815265
42	0	1	1.0	1.0	0.9999999999999999
