Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	98	0.0	0.0	0.05420353982300885
1	0	566	0.03333333333333333	0.0	0.3672566371681416
2	0	12	0.06666666666666667	0.0	0.37389380530973454
3	0	2	0.1	0.0	0.375
4	0	5	0.13333333333333333	0.0	0.37776548672566373
5	0	0	0.16666666666666666	0.0	0.37776548672566373
6	9	605	0.2	1.0	0.7123893805309734
7	0	7	0.23333333333333334	1.0	0.7162610619469026
8	0	0	0.26666666666666666	1.0	0.7162610619469026
9	0	0	0.3	1.0	0.7162610619469026
10	0	60	0.3333333333333333	1.0	0.7494469026548672
11	0	13	0.36666666666666664	1.0	0.7566371681415929
12	0	0	0.4	1.0	0.7566371681415929
13	0	0	0.43333333333333335	1.0	0.7566371681415929
14	0	0	0.4666666666666667	1.0	0.7566371681415929
15	0	213	0.5	1.0	0.8744469026548672
16	0	10	0.5333333333333333	1.0	0.8799778761061947
17	0	0	0.5666666666666667	1.0	0.8799778761061947
18	0	186	0.6	1.0	0.9828539823008849
19	0	29	0.6333333333333333	1.0	0.9988938053097345
20	0	0	0.6666666666666666	1.0	0.9988938053097345
21	0	0	0.7	1.0	0.9988938053097345
22	0	0	0.7333333333333333	1.0	0.9988938053097345
23	0	0	0.7666666666666667	1.0	0.9988938053097345
24	0	0	0.8	1.0	0.9988938053097345
25	0	0	0.8333333333333334	1.0	0.9988938053097345
26	0	0	0.8666666666666667	1.0	0.9988938053097345
27	0	0	0.9	1.0	0.9988938053097345
28	0	0	0.9333333333333333	1.0	0.9988938053097345
29	0	0	0.9666666666666667	1.0	0.9988938053097345
30	0	2	1.0	1.0	1.0
