Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	11969	0.0	0.0	0.12023224743593607
1	0	759	0.012345679012345678	0.0	0.12785663341670936
2	0	593	0.024691358024691357	0.0	0.13381349887994856
3	0	387	0.037037037037037035	0.0	0.1377010316527539
4	0	1702	0.04938271604938271	0.0	0.15479813960963945
5	0	221	0.06172839506172839	0.0	0.15701815186491072
6	0	4668	0.07407407407407407	0.0	0.2039096324423148
7	0	641	0.08641975308641975	0.0	0.21034867251303374
8	0	321	0.09876543209876543	0.0	0.21357321520055447
9	0	1268	0.1111111111111111	0.0	0.22631066108147743
10	0	315	0.12345679012345678	0.0	0.22947493194306318
11	0	273	0.13580246913580246	0.0	0.23221730002310417
12	1665	946	0.14814814814814814	1.0	0.24172015791218393
13	0	429	0.16049382716049382	1.0	0.24602959346653405
14	0	3878	0.1728395061728395	1.0	0.28498528362916753
15	0	1216	0.18518518518518517	1.0	0.29720037368532076
16	0	1323	0.19753086419753085	1.0	0.3104903113039809
17	0	1599	0.20987654320987653	1.0	0.32655275291564956
18	0	3771	0.2222222222222222	1.0	0.36443359551577614
19	0	3460	0.2345679012345679	1.0	0.39919034847160695
20	0	3142	0.24691358024691357	1.0	0.4307526946528845
21	0	673	0.25925925925925924	1.0	0.4375131844619233
22	0	1962	0.2716049382716049	1.0	0.45722207154265737
23	0	1857	0.2839506172839506	1.0	0.47587620166952954
24	0	1662	0.2962962962962963	1.0	0.4925714974535153
25	0	1016	0.30864197530864196	1.0	0.5027775266451696
26	0	813	0.32098765432098764	1.0	0.5109443590593576
27	0	3127	0.3333333333333333	1.0	0.5423560256757978
28	0	660	0.345679012345679	1.0	0.5489859265286441
29	0	4099	0.35802469135802467	1.0	0.5901616289465488
30	0	934	0.37037037037037035	1.0	0.5995439431837586
31	0	969	0.38271604938271603	1.0	0.6092778430722557
32	0	818	0.3950617283950617	1.0	0.6174949020080562
33	0	295	0.4074074074074074	1.0	0.620458266783192
34	0	453	0.41975308641975306	1.0	0.625008789641282
35	0	922	0.43209876543209874	1.0	0.6342705602266219
36	0	951	0.4444444444444444	1.0	0.6438236446373141
37	0	917	0.4567901234567901	1.0	0.6530351887010415
38	0	224	0.4691358024691358	1.0	0.6552853368692803
39	0	322	0.48148148148148145	1.0	0.6585199248611234
40	0	1166	0.49382716049382713	1.0	0.670232749701152
41	0	193	0.5061728395061729	1.0	0.6721714934353934
42	0	243	0.5185185185185185	1.0	0.6746125023857595
43	0	1248	0.5308641975308642	1.0	0.6871490421802326
44	0	409	0.5432098765432098	1.0	0.6912575716481328
45	0	961	0.5555555555555556	1.0	0.70091110910205
46	0	607	0.5679012345679012	1.0	0.7070086088258042
47	0	223	0.5802469135802469	1.0	0.7092487116897205
48	0	676	0.5925925925925926	1.0	0.7160393374117268
49	0	449	0.6049382716049383	1.0	0.7205496790525268
50	0	1137	0.6172839506172839	1.0	0.7319711900672029
51	0	662	0.6296296296296297	1.0	0.7386211815286943
52	0	531	0.6419753086419753	1.0	0.7439552381239388
53	0	1893	0.654320987654321	1.0	0.7629709992064209
54	0	2432	0.6666666666666666	1.0	0.7874011793187273
55	0	714	0.6790123456790124	1.0	0.7945735266049884
56	0	2685	0.691358024691358	1.0	0.821545168710886
57	0	866	0.7037037037037037	1.0	0.8302444022541662
58	0	500	0.7160493827160493	1.0	0.8352670544154134
59	0	379	0.7283950617283951	1.0	0.8390742247536388
60	0	1309	0.7407407407407407	1.0	0.852223528111784
61	0	877	0.7530864197530864	1.0	0.8610332600026117
62	0	249	0.7654320987654321	1.0	0.8635345407789128
63	0	167	0.7777777777777778	1.0	0.8652121066007693
64	0	419	0.7901234567901234	1.0	0.8694210891118945
65	0	1479	0.8024691358024691	1.0	0.8842780942048638
66	0	369	0.8148148148148148	1.0	0.8879848114998643
67	0	361	0.8271604938271605	1.0	0.8916111663602848
68	0	393	0.8395061728395061	1.0	0.8955589709590251
69	0	2225	0.8518518518518519	1.0	0.9179097730765753
70	0	518	0.8641975308641975	1.0	0.9231132407156274
71	0	481	0.8765432098765432	1.0	0.9279450320947472
72	0	515	0.8888888888888888	1.0	0.9331183638208319
73	0	530	0.9012345679012346	1.0	0.938442375111754
74	0	562	0.9135802469135802	1.0	0.9440878361409959
75	0	1731	0.9259259259259259	1.0	0.9614762579232338
76	0	271	0.9382716049382716	1.0	0.9641985353946297
77	0	822	0.9506172839506173	1.0	0.9724557755477202
78	0	362	0.9629629629629629	1.0	0.9760921757124632
79	0	1994	0.9753086419753086	1.0	0.9961225125315172
80	0	310	0.9876543209876543	1.0	0.9992365568714905
81	0	76	1.0	1.0	1.0
