Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	5	0.0	0.0	4.6078702423739745E-4
1	0	0	0.02857142857142857	0.0	4.6078702423739745E-4
2	47	1071	0.05714285714285714	0.9038461538461539	0.09916136761588794
3	0	705	0.08571428571428572	0.9038461538461539	0.16413233803336097
4	5	691	0.11428571428571428	1.0	0.2278131047829693
5	0	2479	0.14285714285714285	1.0	0.456271311399871
6	0	423	0.17142857142857143	1.0	0.4952538936503548
7	0	308	0.2	1.0	0.5236383743433786
8	0	996	0.22857142857142856	1.0	0.6154271495714682
9	0	32	0.2571428571428571	1.0	0.6183761865265875
10	0	519	0.2857142857142857	1.0	0.6662058796424294
11	0	624	0.3142857142857143	1.0	0.7237121002672566
12	0	4	0.34285714285714286	1.0	0.7240807298866465
13	0	18	0.37142857142857144	1.0	0.7257395631739011
14	0	0	0.4	1.0	0.7257395631739011
15	0	52	0.42857142857142855	1.0	0.73053174822597
16	0	74	0.45714285714285713	1.0	0.7373513961846835
17	0	3	0.4857142857142857	1.0	0.7376278683992259
18	0	1220	0.5142857142857142	1.0	0.8500599023131509
19	0	9	0.5428571428571428	1.0	0.8508893189567782
20	0	343	0.5714285714285714	1.0	0.8824993088194637
21	0	1006	0.6	1.0	0.9752096580960281
22	0	48	0.6285714285714286	1.0	0.9796332135287071
23	0	121	0.6571428571428571	1.0	0.9907842595152522
24	0	33	0.6857142857142857	1.0	0.993825453875219
25	0	57	0.7142857142857143	1.0	0.9990784259515254
26	0	0	0.7428571428571429	1.0	0.9990784259515254
27	0	0	0.7714285714285715	1.0	0.9990784259515254
28	0	0	0.8	1.0	0.9990784259515254
29	0	0	0.8285714285714286	1.0	0.9990784259515254
30	0	0	0.8571428571428571	1.0	0.9990784259515254
31	0	0	0.8857142857142857	1.0	0.9990784259515254
32	0	0	0.9142857142857143	1.0	0.9990784259515254
33	0	6	0.9428571428571428	1.0	0.9996313703806102
34	0	0	0.9714285714285714	1.0	0.9996313703806102
35	0	4	1.0	1.0	1.0000000000000002
