Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	90	0.0	0.0	0.09761388286334056
1	23	207	0.02857142857142857	0.92	0.32212581344902386
2	0	0	0.05714285714285714	0.92	0.32212581344902386
3	0	0	0.08571428571428572	0.92	0.32212581344902386
4	0	1	0.11428571428571428	0.92	0.3232104121475054
5	0	0	0.14285714285714285	0.92	0.3232104121475054
6	0	0	0.17142857142857143	0.92	0.3232104121475054
7	0	0	0.2	0.92	0.3232104121475054
8	2	404	0.22857142857142856	1.0	0.7613882863340564
9	0	179	0.2571428571428571	1.0	0.955531453362256
10	0	1	0.2857142857142857	1.0	0.9566160520607375
11	0	0	0.3142857142857143	1.0	0.9566160520607375
12	0	0	0.34285714285714286	1.0	0.9566160520607375
13	0	1	0.37142857142857144	1.0	0.9577006507592191
14	0	0	0.4	1.0	0.9577006507592191
15	0	0	0.42857142857142855	1.0	0.9577006507592191
16	0	0	0.45714285714285713	1.0	0.9577006507592191
17	0	0	0.4857142857142857	1.0	0.9577006507592191
18	0	0	0.5142857142857142	1.0	0.9577006507592191
19	0	0	0.5428571428571428	1.0	0.9577006507592191
20	0	0	0.5714285714285714	1.0	0.9577006507592191
21	0	29	0.6	1.0	0.9891540130151844
22	0	9	0.6285714285714286	1.0	0.9989154013015185
23	0	0	0.6571428571428571	1.0	0.9989154013015185
24	0	0	0.6857142857142857	1.0	0.9989154013015185
25	0	0	0.7142857142857143	1.0	0.9989154013015185
26	0	0	0.7428571428571429	1.0	0.9989154013015185
27	0	0	0.7714285714285715	1.0	0.9989154013015185
28	0	0	0.8	1.0	0.9989154013015185
29	0	0	0.8285714285714286	1.0	0.9989154013015185
30	0	0	0.8571428571428571	1.0	0.9989154013015185
31	0	0	0.8857142857142857	1.0	0.9989154013015185
32	0	0	0.9142857142857143	1.0	0.9989154013015185
33	0	0	0.9428571428571428	1.0	0.9989154013015185
34	0	0	0.9714285714285714	1.0	0.9989154013015185
35	0	1	1.0	1.0	1.0
