Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	183	0.0	0.0	0.5865384615384616
1	19	87	0.1	1.0	0.8653846153846154
2	0	26	0.2	1.0	0.9487179487179488
3	0	11	0.3	1.0	0.983974358974359
4	0	0	0.4	1.0	0.983974358974359
5	0	2	0.5	1.0	0.9903846153846154
6	0	0	0.6	1.0	0.9903846153846154
7	0	1	0.7	1.0	0.9935897435897436
8	0	0	0.8	1.0	0.9935897435897436
9	0	0	0.9	1.0	0.9935897435897436
10	0	2	1.0	1.0	1.0
