Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	8	0.0	0.0	0.026402640264026403
1	0	0	0.021739130434782608	0.0	0.026402640264026403
2	0	0	0.043478260869565216	0.0	0.026402640264026403
3	0	0	0.06521739130434782	0.0	0.026402640264026403
4	0	0	0.08695652173913043	0.0	0.026402640264026403
5	0	5	0.10869565217391304	0.0	0.0429042904290429
6	0	3	0.13043478260869565	0.0	0.052805280528052806
7	0	0	0.15217391304347827	0.0	0.052805280528052806
8	0	4	0.17391304347826086	0.0	0.066006600660066
9	0	0	0.1956521739130435	0.0	0.066006600660066
10	0	0	0.21739130434782608	0.0	0.066006600660066
11	0	0	0.2391304347826087	0.0	0.066006600660066
12	0	0	0.2608695652173913	0.0	0.066006600660066
13	0	0	0.2826086956521739	0.0	0.066006600660066
14	0	0	0.30434782608695654	0.0	0.066006600660066
15	0	0	0.32608695652173914	0.0	0.066006600660066
16	0	10	0.34782608695652173	0.0	0.099009900990099
17	0	11	0.3695652173913043	0.0	0.1353135313531353
18	0	12	0.391304347826087	0.0	0.17491749174917492
19	0	0	0.41304347826086957	0.0	0.17491749174917492
20	0	9	0.43478260869565216	0.0	0.20462046204620463
21	0	3	0.45652173913043476	0.0	0.21452145214521454
22	0	0	0.4782608695652174	0.0	0.21452145214521454
23	0	0	0.5	0.0	0.21452145214521454
24	0	0	0.5217391304347826	0.0	0.21452145214521454
25	0	5	0.5434782608695652	0.0	0.23102310231023104
26	0	6	0.5652173913043478	0.0	0.25082508250825086
27	0	0	0.5869565217391305	0.0	0.25082508250825086
28	0	2	0.6086956521739131	0.0	0.2574257425742575
29	0	8	0.6304347826086957	0.0	0.2838283828382839
30	0	0	0.6521739130434783	0.0	0.2838283828382839
31	0	0	0.6739130434782609	0.0	0.2838283828382839
32	0	8	0.6956521739130435	0.0	0.31023102310231027
33	0	0	0.717391304347826	0.0	0.31023102310231027
34	0	7	0.7391304347826086	0.0	0.33333333333333337
35	0	0	0.7608695652173914	0.0	0.33333333333333337
36	0	0	0.782608695652174	0.0	0.33333333333333337
37	20	65	0.8043478260869565	0.9090909090909091	0.5478547854785478
38	0	12	0.8260869565217391	0.9090909090909091	0.5874587458745875
39	0	25	0.8478260869565217	0.9090909090909091	0.66996699669967
40	0	28	0.8695652173913043	0.9090909090909091	0.7623762376237624
41	2	32	0.8913043478260869	1.0	0.8679867986798679
42	0	12	0.9130434782608695	1.0	0.9075907590759076
43	0	4	0.9347826086956522	1.0	0.9207920792079208
44	0	8	0.9565217391304348	1.0	0.9471947194719472
45	0	15	0.9782608695652174	1.0	0.9966996699669968
46	0	1	1.0	1.0	1.0
