Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	26	22	0.0	0.49056603773584906	0.08494208494208494
1	12	55	0.025	0.7169811320754718	0.29729729729729726
2	0	12	0.05	0.7169811320754718	0.3436293436293436
3	0	2	0.075	0.7169811320754718	0.3513513513513513
4	0	0	0.1	0.7169811320754718	0.3513513513513513
5	0	1	0.125	0.7169811320754718	0.35521235521235517
6	15	8	0.15	1.0	0.38610038610038605
7	0	1	0.175	1.0	0.3899613899613899
8	0	3	0.2	1.0	0.40154440154440146
9	0	0	0.225	1.0	0.40154440154440146
10	0	23	0.25	1.0	0.49034749034749026
11	0	2	0.275	1.0	0.49806949806949796
12	0	0	0.3	1.0	0.49806949806949796
13	0	0	0.325	1.0	0.49806949806949796
14	0	7	0.35	1.0	0.5250965250965249
15	0	5	0.375	1.0	0.5444015444015442
16	0	5	0.4	1.0	0.5637065637065635
17	0	0	0.425	1.0	0.5637065637065635
18	0	0	0.45	1.0	0.5637065637065635
19	0	0	0.475	1.0	0.5637065637065635
20	0	0	0.5	1.0	0.5637065637065635
21	0	0	0.525	1.0	0.5637065637065635
22	0	0	0.55	1.0	0.5637065637065635
23	0	14	0.575	1.0	0.6177606177606175
24	0	4	0.6	1.0	0.6332046332046329
25	0	5	0.625	1.0	0.6525096525096522
26	0	12	0.65	1.0	0.6988416988416986
27	0	58	0.675	1.0	0.9227799227799225
28	0	2	0.7	1.0	0.9305019305019302
29	0	1	0.725	1.0	0.934362934362934
30	0	0	0.75	1.0	0.934362934362934
31	0	0	0.775	1.0	0.934362934362934
32	0	0	0.8	1.0	0.934362934362934
33	0	0	0.825	1.0	0.934362934362934
34	0	0	0.85	1.0	0.934362934362934
35	0	0	0.875	1.0	0.934362934362934
36	0	13	0.9	1.0	0.9845559845559843
37	0	0	0.925	1.0	0.9845559845559843
38	0	0	0.95	1.0	0.9845559845559843
39	0	0	0.975	1.0	0.9845559845559843
40	0	4	1.0	1.0	0.9999999999999997
