Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	99	0.0	0.0	0.11899038461538461
1	6	206	0.05	0.6	0.36658653846153844
2	0	0	0.1	0.6	0.36658653846153844
3	0	355	0.15	0.6	0.7932692307692307
4	0	0	0.2	0.6	0.7932692307692307
5	0	0	0.25	0.6	0.7932692307692307
6	0	0	0.3	0.6	0.7932692307692307
7	0	10	0.35	0.6	0.8052884615384615
8	0	7	0.4	0.6	0.813701923076923
9	0	4	0.45	0.6	0.8185096153846153
10	0	42	0.5	0.6	0.8689903846153846
11	4	17	0.55	1.0	0.8894230769230769
12	0	7	0.6	1.0	0.8978365384615384
13	0	62	0.65	1.0	0.9723557692307692
14	0	15	0.7	1.0	0.9903846153846153
15	0	7	0.75	1.0	0.9987980769230769
16	0	0	0.8	1.0	0.9987980769230769
17	0	0	0.85	1.0	0.9987980769230769
18	0	0	0.9	1.0	0.9987980769230769
19	0	0	0.95	1.0	0.9987980769230769
20	0	1	1.0	1.0	1.0
