Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	8	26	0.0	1.0	0.36619718309859156
1	0	13	0.02	1.0	0.5492957746478874
2	0	11	0.04	1.0	0.7042253521126761
3	0	11	0.06	1.0	0.8591549295774649
4	0	0	0.08	1.0	0.8591549295774649
5	0	2	0.1	1.0	0.8873239436619719
6	0	0	0.12	1.0	0.8873239436619719
7	0	0	0.14	1.0	0.8873239436619719
8	0	0	0.16	1.0	0.8873239436619719
9	0	0	0.18	1.0	0.8873239436619719
10	0	0	0.2	1.0	0.8873239436619719
11	0	0	0.22	1.0	0.8873239436619719
12	0	0	0.24	1.0	0.8873239436619719
13	0	0	0.26	1.0	0.8873239436619719
14	0	0	0.28	1.0	0.8873239436619719
15	0	0	0.3	1.0	0.8873239436619719
16	0	0	0.32	1.0	0.8873239436619719
17	0	0	0.34	1.0	0.8873239436619719
18	0	0	0.36	1.0	0.8873239436619719
19	0	0	0.38	1.0	0.8873239436619719
20	0	1	0.4	1.0	0.9014084507042254
21	0	0	0.42	1.0	0.9014084507042254
22	0	0	0.44	1.0	0.9014084507042254
23	0	0	0.46	1.0	0.9014084507042254
24	0	0	0.48	1.0	0.9014084507042254
25	0	0	0.5	1.0	0.9014084507042254
26	0	0	0.52	1.0	0.9014084507042254
27	0	0	0.54	1.0	0.9014084507042254
28	0	0	0.56	1.0	0.9014084507042254
29	0	0	0.58	1.0	0.9014084507042254
30	0	0	0.6	1.0	0.9014084507042254
31	0	0	0.62	1.0	0.9014084507042254
32	0	0	0.64	1.0	0.9014084507042254
33	0	0	0.66	1.0	0.9014084507042254
34	0	5	0.68	1.0	0.971830985915493
35	0	0	0.7	1.0	0.971830985915493
36	0	0	0.72	1.0	0.971830985915493
37	0	0	0.74	1.0	0.971830985915493
38	0	0	0.76	1.0	0.971830985915493
39	0	1	0.78	1.0	0.9859154929577465
40	0	0	0.8	1.0	0.9859154929577465
41	0	0	0.82	1.0	0.9859154929577465
42	0	0	0.84	1.0	0.9859154929577465
43	0	0	0.86	1.0	0.9859154929577465
44	0	0	0.88	1.0	0.9859154929577465
45	0	0	0.9	1.0	0.9859154929577465
46	0	0	0.92	1.0	0.9859154929577465
47	0	0	0.94	1.0	0.9859154929577465
48	0	0	0.96	1.0	0.9859154929577465
49	0	0	0.98	1.0	0.9859154929577465
50	0	1	1.0	1.0	1.0
