Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	700	3722	0.0	1.0	0.30413466252655663
1	0	2970	0.1111111111111111	1.0	0.5468213760418369
2	0	332	0.2222222222222222	1.0	0.5739499918287302
3	0	3652	0.3333333333333333	1.0	0.8723647654845563
4	0	0	0.4444444444444444	1.0	0.8723647654845563
5	0	0	0.5555555555555556	1.0	0.8723647654845563
6	0	1498	0.6666666666666666	1.0	0.9947703873181892
7	0	63	0.7777777777777778	1.0	0.9999182873018467
8	0	0	0.8888888888888888	1.0	0.9999182873018467
9	0	1	1.0	1.0	1.0
