Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	304	0.0	0.0	0.39225806451612905
1	77	79	0.1111111111111111	0.7064220183486238	0.4941935483870968
2	0	23	0.2222222222222222	0.7064220183486238	0.5238709677419355
3	2	19	0.3333333333333333	0.7247706422018348	0.5483870967741936
4	0	7	0.4444444444444444	0.7247706422018348	0.5574193548387097
5	0	228	0.5555555555555556	0.7247706422018348	0.8516129032258065
6	30	93	0.6666666666666666	1.0	0.9716129032258065
7	0	13	0.7777777777777778	1.0	0.9883870967741936
8	0	0	0.8888888888888888	1.0	0.9883870967741936
9	0	9	1.0	1.0	1.0
