Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	111	0.0	0.0	0.011390456644433042
1	0	374	0.010638297872340425	0.0	0.049769112365315546
2	0	473	0.02127659574468085	0.0	0.098306824012314
3	0	268	0.031914893617021274	0.0	0.12580810672139559
4	0	46	0.0425531914893617	0.0	0.1305284761416111
5	0	7	0.05319148936170213	0.0	0.13124679322729604
6	0	263	0.06382978723404255	0.0	0.1582349923037455
7	0	481	0.07446808510638298	0.0	0.20759363776295534
8	0	144	0.0851063829787234	0.0	0.22237044638276035
9	0	174	0.09574468085106383	0.0	0.2402257567983581
10	0	30	0.10638297872340426	0.0	0.2433042585941508
11	0	132	0.11702127659574468	0.0	0.25684966649563873
12	0	354	0.1276595744680851	0.0	0.29317598768599273
13	0	90	0.13829787234042554	0.0	0.3024114930733709
14	0	208	0.14893617021276595	0.0	0.32375577219086704
15	0	40	0.1595744680851064	0.0	0.327860441251924
16	0	17	0.1702127659574468	0.0	0.3296049256028732
17	0	115	0.18085106382978725	0.0	0.34140584915341193
18	0	16	0.19148936170212766	0.0	0.3430477167778347
19	0	41	0.20212765957446807	0.0	0.3472550025654181
20	0	86	0.2127659574468085	0.0	0.35608004104669055
21	0	317	0.22340425531914893	0.0	0.3886095433555669
22	0	266	0.23404255319148937	0.0	0.41590559261159565
23	0	570	0.24468085106382978	0.0	0.47439712673165724
24	0	181	0.2553191489361702	0.0	0.49297075423293996
25	0	137	0.26595744680851063	0.0	0.50702924576706
26	0	16	0.2765957446808511	0.0	0.5086711133914827
27	0	74	0.2872340425531915	0.0	0.5162647511544382
28	0	103	0.2978723404255319	0.0	0.5268342739866598
29	20	120	0.30851063829787234	0.3225806451612903	0.5391482811698307
30	0	2	0.3191489361702128	0.3225806451612903	0.5393535146228836
31	0	157	0.32978723404255317	0.3225806451612903	0.5554643406875321
32	0	182	0.3404255319148936	0.3225806451612903	0.5741405849153413
33	0	204	0.35106382978723405	0.3225806451612903	0.5950743971267317
34	4	668	0.3617021276595745	0.3870967741935484	0.6636223704463828
35	0	103	0.3723404255319149	0.3870967741935484	0.6741918932786045
36	1	208	0.3829787234042553	0.4032258064516129	0.6955361723961007
37	0	270	0.39361702127659576	0.4032258064516129	0.723242688558235
38	0	11	0.40425531914893614	0.4032258064516129	0.7243714725500257
39	0	6	0.4148936170212766	0.4032258064516129	0.7249871729091842
40	0	0	0.425531914893617	0.4032258064516129	0.7249871729091842
41	0	3	0.43617021276595747	0.4032258064516129	0.7252950230887635
42	0	17	0.44680851063829785	0.4032258064516129	0.7270395074397127
43	0	10	0.4574468085106383	0.4032258064516129	0.728065674704977
44	0	11	0.46808510638297873	0.4032258064516129	0.7291944586967676
45	9	105	0.4787234042553192	0.5483870967741935	0.739969214982042
46	10	111	0.48936170212765956	0.7096774193548386	0.7513596716264751
47	0	51	0.5	0.7096774193548386	0.7565931246793227
48	0	49	0.5106382978723404	0.7096774193548386	0.7616213442791174
49	0	130	0.5212765957446809	0.7096774193548386	0.7749615187275525
50	0	36	0.5319148936170213	0.7096774193548386	0.7786557208825038
51	0	68	0.5425531914893617	0.7096774193548386	0.7856336582863006
52	0	3	0.5531914893617021	0.7096774193548386	0.7859415084658798
53	0	3	0.5638297872340425	0.7096774193548386	0.7862493586454591
54	0	13	0.574468085106383	0.7096774193548386	0.7875833760903026
55	5	65	0.5851063829787234	0.7903225806451613	0.7942534633145202
56	5	371	0.5957446808510638	0.8709677419354839	0.8323242688558234
57	0	62	0.6063829787234043	0.8709677419354839	0.8386865059004617
58	0	100	0.6170212765957447	0.8709677419354839	0.848948178553104
59	0	5	0.6276595744680851	0.8709677419354839	0.8494612621857361
60	0	8	0.6382978723404256	0.8709677419354839	0.8502821959979475
61	0	397	0.648936170212766	0.8709677419354839	0.8910210364289378
62	0	22	0.6595744680851063	0.8709677419354839	0.8932786044125192
63	0	8	0.6702127659574468	0.8709677419354839	0.8940995382247305
64	0	15	0.6808510638297872	0.8709677419354839	0.8956387891226268
65	0	5	0.6914893617021277	0.8709677419354839	0.896151872755259
66	0	3	0.7021276595744681	0.8709677419354839	0.8964597229348382
67	0	325	0.7127659574468085	0.8709677419354839	0.929810159055926
68	0	0	0.723404255319149	0.8709677419354839	0.929810159055926
69	0	138	0.7340425531914894	0.8709677419354839	0.9439712673165725
70	0	3	0.7446808510638298	0.8709677419354839	0.9442791174961518
71	0	21	0.7553191489361702	0.8709677419354839	0.9464340687532067
72	0	2	0.7659574468085106	0.8709677419354839	0.9466393022062596
73	0	6	0.776595744680851	0.8709677419354839	0.9472550025654182
74	8	78	0.7872340425531915	1.0	0.9552591072344793
75	0	151	0.7978723404255319	1.0	0.9707542329399692
76	0	0	0.8085106382978723	1.0	0.9707542329399692
77	0	29	0.8191489361702128	1.0	0.9737301180092355
78	0	10	0.8297872340425532	1.0	0.9747562852744998
79	0	181	0.8404255319148937	1.0	0.9933299127757824
80	0	48	0.851063829787234	1.0	0.9982555156490508
81	0	2	0.8617021276595744	1.0	0.9984607491021037
82	0	0	0.8723404255319149	1.0	0.9984607491021037
83	0	2	0.8829787234042553	1.0	0.9986659825551566
84	0	0	0.8936170212765957	1.0	0.9986659825551566
85	0	0	0.9042553191489362	1.0	0.9986659825551566
86	0	0	0.9148936170212766	1.0	0.9986659825551566
87	0	7	0.925531914893617	1.0	0.9993842996408415
88	0	0	0.9361702127659575	1.0	0.9993842996408415
89	0	0	0.9468085106382979	1.0	0.9993842996408415
90	0	0	0.9574468085106383	1.0	0.9993842996408415
91	0	0	0.9680851063829787	1.0	0.9993842996408415
92	0	0	0.9787234042553191	1.0	0.9993842996408415
93	0	0	0.9893617021276596	1.0	0.9993842996408415
94	0	6	1.0	1.0	1.0
