Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	50	297	0.0	1.0	0.9867109634551495
1	0	1	0.08333333333333333	1.0	0.9900332225913622
2	0	0	0.16666666666666666	1.0	0.9900332225913622
3	0	1	0.25	1.0	0.9933554817275748
4	0	0	0.3333333333333333	1.0	0.9933554817275748
5	0	0	0.4166666666666667	1.0	0.9933554817275748
6	0	0	0.5	1.0	0.9933554817275748
7	0	1	0.5833333333333334	1.0	0.9966777408637875
8	0	0	0.6666666666666666	1.0	0.9966777408637875
9	0	0	0.75	1.0	0.9966777408637875
10	0	0	0.8333333333333334	1.0	0.9966777408637875
11	0	0	0.9166666666666666	1.0	0.9966777408637875
12	0	1	1.0	1.0	1.0
