Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	72	371	0.0	0.8470588235294118	0.5824175824175825
1	2	44	0.25	0.8705882352941177	0.6514913657770801
2	7	76	0.5	0.9529411764705883	0.7708006279434851
3	4	109	0.75	1.0	0.9419152276295134
4	0	37	1.0	1.0	1.0
