Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	206	0.0	0.0	0.005454641741248743
1	0	503	0.011363636363636364	0.0	0.01877349997352116
2	0	220	0.022727272727272728	0.0	0.02459884552242758
3	0	29	0.03409090909090909	0.0	0.025366731981147063
4	0	218	0.045454545454545456	0.0	0.031139119843245244
5	0	226	0.056818181818181816	0.0	0.037123338452576385
6	0	602	0.06818181818181818	0.0	0.05306360218185669
7	0	434	0.07954545454545454	0.0	0.06455542021924482
8	0	247	0.09090909090909091	0.0	0.07109569454006248
9	0	125	0.10227272727272728	0.0	0.0744055499655775
10	0	2	0.11363636363636363	0.0	0.07445850765238574
11	0	0	0.125	0.0	0.07445850765238574
12	0	0	0.13636363636363635	0.0	0.07445850765238574
13	0	5	0.14772727272727273	0.0	0.07459090186940634
14	0	92	0.1590909090909091	0.0	0.0770269554625854
15	0	127	0.17045454545454544	0.0	0.08038976857490865
16	68	251	0.18181818181818182	0.04473684210526316	0.0870359582693428
17	11	198	0.19318181818181818	0.05197368421052632	0.09227876926335858
18	159	605	0.20454545454545456	0.15657894736842107	0.10829846952285124
19	42	479	0.2159090909090909	0.1842105263157895	0.12098183551342477
20	0	158	0.22727272727272727	0.1842105263157895	0.12516549277127575
21	29	265	0.23863636363636365	0.20328947368421055	0.1321823862733676
22	11	445	0.25	0.2105263157894737	0.14396547158820103
23	0	445	0.26136363636363635	0.2105263157894737	0.15574855690303446
24	12	1336	0.2727272727272727	0.21842105263157896	0.19112429169093892
25	64	369	0.2840909090909091	0.2605263157894737	0.20089498490705923
26	0	435	0.29545454545454547	0.2605263157894737	0.2124132817878515
27	37	589	0.3068181818181818	0.2848684210526316	0.22800932055287823
28	56	421	0.3181818181818182	0.3217105263157895	0.2391569136260128
29	0	110	0.32954545454545453	0.3217105263157895	0.242069586400466
30	9	510	0.3409090909090909	0.32763157894736844	0.25557379653656725
31	27	376	0.3522727272727273	0.3453947368421053	0.26552984165651644
32	8	198	0.36363636363636365	0.35065789473684217	0.27077265265053224
33	0	208	0.375	0.35065789473684217	0.27628025207858925
34	92	284	0.38636363636363635	0.4111842105263159	0.2838002436053594
35	28	176	0.3977272727272727	0.4296052631578948	0.2884605200444845
36	0	165	0.4090909090909091	0.4296052631578948	0.29282952920616434
37	2	174	0.42045454545454547	0.43092105263157904	0.29743684795848124
38	18	612	0.4318181818181818	0.4427631578947369	0.31364190012180276
39	3	415	0.4431818181818182	0.4447368421052632	0.3246306201345126
40	32	386	0.45454545454545453	0.4657894736842106	0.33485145368850294
41	55	772	0.4659090909090909	0.5019736842105263	0.3552931207964837
42	183	663	0.4772727272727273	0.6223684210526316	0.3728485939734153
43	12	360	0.48863636363636365	0.6302631578947369	0.38238097759889855
44	15	461	0.5	0.6401315789473684	0.39458772440819795
45	11	442	0.5113636363636364	0.6473684210526316	0.40629137319281905
46	8	695	0.5227272727272727	0.6526315789473685	0.42469416935868254
47	0	651	0.5340909090909091	0.6526315789473685	0.4419318964147647
48	3	414	0.5454545454545454	0.6546052631578948	0.45289413758407043
49	9	338	0.5568181818181818	0.6605263157894737	0.46184398665466303
50	0	382	0.5681818181818182	0.6605263157894737	0.4719589048350369
51	1	395	0.5795454545454546	0.6611842105263158	0.4824180479796643
52	0	241	0.5909090909090909	0.6611842105263158	0.48879944924005725
53	0	285	0.6022727272727273	0.6611842105263158	0.4963459196102315
54	11	287	0.6136363636363636	0.668421052631579	0.503945347667214
55	7	584	0.625	0.6730263157894738	0.5194089922152202
56	0	652	0.6363636363636364	0.6730263157894738	0.5366731981147065
57	0	215	0.6477272727272727	0.6730263157894738	0.5423661494465923
58	0	383	0.6590909090909091	0.6730263157894738	0.5525075464703704
