Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	10	110	0.0	1.0	0.9649122807017544
1	0	1	0.1	1.0	0.9736842105263158
2	0	0	0.2	1.0	0.9736842105263158
3	0	0	0.3	1.0	0.9736842105263158
4	0	0	0.4	1.0	0.9736842105263158
5	0	1	0.5	1.0	0.9824561403508772
6	0	2	0.6	1.0	1.0
7	0	0	0.7	1.0	1.0
8	0	0	0.8	1.0	1.0
9	0	0	0.9	1.0	1.0
10	0	0	1.0	1.0	1.0
