Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity
0	0	30	0.0	0.0	0.0546448087431694
1	0	0	0.015151515151515152	0.0	0.0546448087431694
2	0	0	0.030303030303030304	0.0	0.0546448087431694
3	3	43	0.045454545454545456	0.6	0.13296903460837886
4	0	31	0.06060606060606061	0.6	0.1894353369763206
5	0	8	0.07575757575757576	0.6	0.2040072859744991
6	0	0	0.09090909090909091	0.6	0.2040072859744991
7	0	16	0.10606060606060606	0.6	0.2331511839708561
8	0	9	0.12121212121212122	0.6	0.2495446265938069
9	0	0	0.13636363636363635	0.6	0.2495446265938069
10	0	1	0.15151515151515152	0.6	0.25136612021857924
11	0	0	0.16666666666666666	0.6	0.25136612021857924
12	0	36	0.18181818181818182	0.6	0.31693989071038253
13	0	0	0.19696969696969696	0.6	0.31693989071038253
14	0	0	0.21212121212121213	0.6	0.31693989071038253
15	0	0	0.22727272727272727	0.6	0.31693989071038253
16	0	6	0.24242424242424243	0.6	0.3278688524590164
17	0	0	0.25757575757575757	0.6	0.3278688524590164
18	0	14	0.2727272727272727	0.6	0.3533697632058288
19	0	64	0.2878787878787879	0.6	0.46994535519125685
20	0	0	0.30303030303030304	0.6	0.46994535519125685
21	0	0	0.3181818181818182	0.6	0.46994535519125685
22	0	0	0.3333333333333333	0.6	0.46994535519125685
23	0	0	0.3484848484848485	0.6	0.46994535519125685
24	0	9	0.36363636363636365	0.6	0.4863387978142077
25	0	0	0.3787878787878788	0.6	0.4863387978142077
26	0	32	0.3939393939393939	0.6	0.5446265938069217
27	0	44	0.4090909090909091	0.6	0.6247723132969034
28	0	1	0.42424242424242425	0.6	0.6265938069216758
29	0	2	0.4393939393939394	0.6	0.6302367941712204
30	0	0	0.45454545454545453	0.6	0.6302367941712204
31	0	29	0.4696969696969697	0.6	0.6830601092896175
32	0	14	0.48484848484848486	0.6	0.7085610200364298
33	0	0	0.5	0.6	0.7085610200364298
34	2	20	0.5151515151515151	1.0	0.7449908925318761
35	0	0	0.5303030303030303	1.0	0.7449908925318761
36	0	0	0.5454545454545454	1.0	0.7449908925318761
37	0	1	0.5606060606060606	1.0	0.7468123861566485
38	0	0	0.5757575757575758	1.0	0.7468123861566485
39	0	9	0.5909090909090909	1.0	0.7632058287795993
40	0	0	0.6060606060606061	1.0	0.7632058287795993
41	0	0	0.6212121212121212	1.0	0.7632058287795993
42	0	2	0.6363636363636364	1.0	0.7668488160291439
43	0	1	0.6515151515151515	1.0	0.7686703096539163
44	0	0	0.6666666666666666	1.0	0.7686703096539163
45	0	3	0.6818181818181818	1.0	0.7741347905282332
46	0	0	0.696969696969697	1.0	0.7741347905282332
47	0	14	0.7121212121212122	1.0	0.7996357012750456
48	0	5	0.7272727272727273	1.0	0.8087431693989071
49	0	0	0.7424242424242424	1.0	0.8087431693989071
50	0	0	0.7575757575757576	1.0	0.8087431693989071
51	0	7	0.7727272727272727	1.0	0.8214936247723134
52	0	0	0.7878787878787878	1.0	0.8214936247723134
53	0	6	0.803030303030303	1.0	0.8324225865209472
54	0	0	0.8181818181818182	1.0	0.8324225865209472
55	0	33	0.8333333333333334	1.0	0.8925318761384335
56	0	0	0.8484848484848485	1.0	0.8925318761384335
57	0	7	0.8636363636363636	1.0	0.9052823315118398
58	0	0	0.8787878787878788	1.0	0.9052823315118398
59	0	0	0.8939393939393939	1.0	0.9052823315118398
60	0	0	0.9090909090909091	1.0	0.9052823315118398
61	0	39	0.9242424242424242	1.0	0.97632058287796
62	0	0	0.9393939393939394	1.0	0.97632058287796
63	0	0	0.9545454545454546	1.0	0.97632058287796
64	0	7	0.9696969696969697	1.0	0.9890710382513662
65	0	3	0.9848484848484849	1.0	0.9945355191256832
66	0	3	1.0	1.0	1.0
